Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
02-05-2026,10,5692.10,47741.33,4551.60,4551.60,200.81,200.81
02-05-2026,11,4885.93,52397.75,4744.95,4744.95,200.69,200.69
02-05-2026,12,4501.63,55323.65,4360.81,4360.81,200.28,200.28
02-05-2026,13,4528.63,55910.95,4390.32,4390.32,200.26,200.26
02-05-2026,14,4821.25,54800.35,4682.89,4682.89,200.38,200.38
02-05-2026,15,5246.45,47191.63,5107.90,5107.90,250.10,253.65
02-05-2026,16,6294.98,37944.25,5976.81,5976.81,1358.68,1377.96
02-05-2026,17,7944.85,30996.75,6523.81,6523.81,1216.22,1242.65
02-05-2026,18,10023.85,21116.55,6306.40,6306.40,2397.50,2394.25
02-05-2026,19,10349.65,12790.70,5799.88,5799.88,3167.98,3175.10
02-05-2026,20,13327.70,9804.30,6659.84,6659.84,5481.41,5475.14
02-05-2026,21,13621.33,9116.03,6285.45,6285.45,8017.08,8079.92
02-05-2026,22,14740.58,8586.73,6423.92,6423.92,10000.00,10000.00
02-05-2026,23,15763.48,8200.13,6103.60,6103.60,10000.00,10000.00
02-05-2026,24,14448.90,6950.13,5597.05,5597.05,10000.00,10000.00
03-05-2026,1,13245.00,10265.03,5957.28,5957.28,3999.63,3999.59
03-05-2026,2,12490.60,11845.75,5980.65,5980.65,3680.27,3680.51
03-05-2026,3,11889.20,13043.05,5925.96,5925.96,3397.57,3399.04
03-05-2026,4,11608.80,13064.23,5622.81,5622.81,3450.47,3448.83
03-05-2026,5,11513.53,13926.58,5637.25,5637.25,3479.16,3479.23
03-05-2026,6,11030.95,14756.20,5531.73,5531.73,3373.63,3376.68
03-05-2026,7,11826.95,20010.05,6558.63,6558.63,3335.79,3345.89
03-05-2026,8,9949.30,28593.88,5808.48,5808.48,2318.24,2306.01
03-05-2026,9,7487.83,45264.33,5936.84,5936.84,212.68,214.09
03-05-2026,10,6572.85,53025.28,5307.54,5307.54,199.81,199.81
03-05-2026,11,5538.43,57344.75,5535.82,5535.82,197.88,197.88
03-05-2026,12,4858.10,59523.93,4856.09,4856.09,99.74,99.74
03-05-2026,13,4249.08,61160.20,4247.07,4247.07,99.61,99.61
03-05-2026,14,4133.50,60378.85,4131.50,4131.50,99.60,99.60
03-05-2026,15,4578.70,52905.35,4576.11,4576.11,175.45,178.07
03-05-2026,16,5302.25,43597.73,5249.13,5249.13,406.56,407.30
03-05-2026,17,6334.48,36923.50,5299.25,5299.25,275.81,271.13
03-05-2026,18,6869.13,25591.40,5515.18,5515.18,982.58,1040.68
03-05-2026,19,8951.73,18798.00,5256.53,5256.53,2567.24,2555.57
03-05-2026,20,10754.35,15809.93,5717.31,5717.31,3465.10,3464.48
03-05-2026,21,10609.30,14124.85,5215.15,5215.15,3776.17,3773.47
03-05-2026,22,10808.23,13543.15,5263.55,5263.55,3965.81,3965.63
03-05-2026,23,11961.15,12516.60,5416.85,5416.85,4098.72,4118.46
03-05-2026,24,12537.88,10294.20,5595.78,5595.78,4388.23,4389.40
04-05-2026,1,15147.55,11206.50,8012.78,8012.78,4583.34,4584.64
04-05-2026,2,14240.43,12427.18,7321.00,7321.00,4199.46,4203.48
04-05-2026,3,13434.43,13592.05,6945.35,6945.35,3746.36,3746.40
04-05-2026,4,12892.13,15174.95,6789.21,6789.21,3509.18,3510.03
04-05-2026,5,12882.30,16450.10,6836.85,6836.85,3487.12,3489.67
04-05-2026,6,13610.83,16908.98,7777.93,7777.93,3723.72,3711.78
04-05-2026,7,13560.58,20643.58,8716.06,8716.06,3210.37,3223.16
04-05-2026,8,8914.18,29416.13,6095.78,6095.78,1878.85,1916.22
04-05-2026,9,6335.28,45121.88,4855.02,4855.02,300.65,300.64
04-05-2026,10,7250.93,53643.40,5826.92,5826.92,300.75,300.75
04-05-2026,11,6320.50,57096.55,5877.20,5877.20,300.72,300.72
04-05-2026,12,5814.13,58804.03,5370.83,5370.83,300.48,300.48
04-05-2026,13,5583.43,58965.65,5140.13,5140.13,300.44,300.44
04-05-2026,14,5706.23,57749.78,5262.93,5262.93,300.46,300.46
04-05-2026,15,6091.05,49781.83,5563.30,5563.30,425.48,424.95
04-05-2026,16,6976.38,42020.10,6199.22,6199.22,1280.53,1301.09
04-05-2026,17,8552.75,34677.65,6721.83,6721.83,1731.48,1733.35
04-05-2026,18,9132.10,22316.38,6609.90,6609.90,2122.94,2116.95
04-05-2026,19,12899.00,17372.55,8572.70,8572.70,3497.76,3534.80
04-05-2026,20,15641.43,16509.00,10713.34,10713.34,3883.06,3882.77
04-05-2026,21,13956.28,14761.70,9090.64,9090.64,3889.00,3888.75
04-05-2026,22,13678.90,14475.73,8792.15,8792.15,3860.50,3860.41
04-05-2026,23,15573.88,13248.93,9045.72,9045.72,4700.41,4705.88
04-05-2026,24,15447.10,10964.48,8330.85,8330.85,6252.10,6242.46
05-05-2026,1,13705.38,12319.53,7386.60,7386.60,4222.83,4225.60
05-05-2026,2,13116.95,13611.48,7328.58,7328.58,3734.78,3735.46
05-05-2026,3,13059.95,14581.53,7426.56,7426.56,3570.37,3570.54
05-05-2026,4,12233.53,15489.90,6755.93,6755.93,3419.96,3420.52
05-05-2026,5,11993.40,16527.75,6543.27,6543.27,3316.33,3316.71
05-05-2026,6,12860.83,16223.08,7718.79,7718.79,3398.07,3397.47
05-05-2026,7,12606.73,17514.08,8316.71,8316.71,3133.48,3152.88
05-05-2026,8,9570.65,28993.63,6304.33,6304.33,1883.02,1917.85
05-05-2026,9,7631.25,46594.43,5837.53,5837.53,399.75,405.96
05-05-2026,10,8437.58,56499.30,6769.23,6769.23,400.39,399.21
05-05-2026,11,8383.83,59616.75,6892.58,6892.58,324.57,324.48
05-05-2026,12,8145.68,59334.88,6716.79,6716.79,200.94,200.94
05-05-2026,13,7344.80,58097.18,6624.40,6624.40,200.87,200.87
05-05-2026,14,7661.85,57016.75,6900.12,6900.12,318.02,323.50
05-05-2026,15,9498.38,50787.40,7553.10,7553.10,1238.96,1246.33
05-05-2026,16,10829.48,40818.18,9004.08,9004.08,1985.35,1991.00
05-05-2026,17,9998.45,32216.20,8541.64,8541.64,2014.01,2014.63
05-05-2026,18,9830.33,18410.88,6635.52,6635.52,2345.64,2333.18
05-05-2026,19,12281.55,12883.03,7652.90,7652.90,4300.13,4342.36
05-05-2026,20,14274.35,10934.73,7829.21,7829.21,5875.31,5875.32
05-05-2026,21,13340.03,10981.08,7639.92,7639.92,5608.70,5613.24
05-05-2026,22,13709.35,11271.25,7833.00,7833.00,5562.20,5558.66
05-05-2026,23,15391.53,10658.15,8002.98,8002.98,8999.94,8949.98
05-05-2026,24,15482.88,8678.85,6988.47,6988.47,10000.00,10000.00
06-05-2026,1,14649.88,11729.80,7376.72,7376.72,4138.02,4137.97
06-05-2026,2,14022.15,13320.95,7399.05,7399.05,3632.37,3634.64
06-05-2026,3,13432.50,13861.13,7006.17,7006.17,3518.54,3518.65
06-05-2026,4,12723.60,14860.58,6650.88,6650.88,3444.74,3445.07
06-05-2026,5,12611.80,15618.93,6598.91,6598.91,3439.10,3440.44
06-05-2026,6,13627.88,15170.58,7238.39,7238.39,3625.68,3629.09
06-05-2026,7,13621.25,17245.65,8111.69,8111.69,3403.88,3404.73
06-05-2026,8,9721.05,26010.15,6004.45,6004.45,2400.73,2424.09
06-05-2026,9,7036.00,43430.33,5553.60,5553.60,674.69,664.28
06-05-2026,10,7417.00,54389.05,6110.93,6110.93,439.42,441.36
06-05-2026,11,7434.45,57562.30,6210.55,6210.55,249.54,249.54
06-05-2026,12,7262.13,58586.53,6088.23,6088.23,249.44,249.44
06-05-2026,13,6365.40,56426.43,5891.50,5891.50,249.38,249.38
06-05-2026,14,6475.43,55112.63,6001.53,6001.53,249.45,249.45
06-05-2026,15,8469.70,46967.28,6998.27,6998.27,1088.42,1121.99
06-05-2026,16,10331.85,35893.58,7824.09,7824.09,2199.02,2202.06
06-05-2026,17,9958.55,27539.53,7427.45,7427.45,2448.36,2446.38
06-05-2026,18,10887.33,16092.43,6115.88,6115.88,2866.02,2855.85
06-05-2026,19,13058.75,10403.78,5516.65,5516.65,5515.42,5551.01
06-05-2026,20,15341.48,8988.25,5671.12,5671.12,9874.67,9881.77
06-05-2026,21,13513.40,8666.43,5198.41,5198.41,9249.63,9245.15
06-05-2026,22,13258.55,8990.85,5591.95,5591.95,9372.37,9320.05
06-05-2026,23,14917.18,8846.93,5700.80,5700.80,10000.00,10000.00
06-05-2026,24,14738.68,7643.55,5399.17,5399.17,10000.00,10000.00
07-05-2026,1,13573.63,9415.58,5450.55,5450.55,4307.09,4306.88
07-05-2026,2,13114.10,10504.45,5610.35,5610.35,3672.34,3670.88
07-05-2026,3,12667.50,11911.45,5667.90,5667.90,3350.82,3350.75
07-05-2026,4,12302.78,13285.80,5444.98,5444.98,3175.03,3175.11
07-05-2026,5,12499.20,14025.30,5559.80,5559.80,3282.47,3283.49
07-05-2026,6,12856.35,14171.00,6057.18,6057.18,3369.52,3378.73
07-05-2026,7,13083.45,17108.45,7008.86,7008.86,3203.81,3214.04
07-05-2026,8,10528.25,26435.00,6025.02,6025.02,2128.67,2116.55
07-05-2026,9,8285.45,45011.95,5829.14,5829.14,1377.67,1379.43
07-05-2026,10,8738.53,56696.45,5943.75,5943.75,1063.98,1062.25
07-05-2026,11,9330.58,60043.93,6464.44,6464.44,1000.89,1000.89
07-05-2026,12,8904.33,61536.53,6853.25,6853.25,500.20,500.20
07-05-2026,13,7919.05,60746.15,6642.59,6642.59,210.59,210.55
07-05-2026,14,7952.10,58729.85,6583.68,6583.68,550.23,551.05
07-05-2026,15,9911.45,50624.75,7693.88,7693.88,1249.65,1264.74
07-05-2026,16,11086.40,39357.68,8249.62,8249.62,1990.44,1995.69
07-05-2026,17,12101.95,30639.15,8518.45,8518.45,2271.40,2266.31
07-05-2026,18,11545.88,17610.08,6642.40,6642.40,2739.89,2738.26
07-05-2026,19,12194.98,10497.35,5834.58,5834.58,5261.72,5339.56
07-05-2026,20,14353.20,7556.13,5340.12,5340.12,10000.00,10000.00
07-05-2026,21,13632.35,7225.05,4887.37,4887.37,9824.78,9817.53
07-05-2026,22,13343.68,7285.78,4371.33,4371.33,7855.54,7850.78
07-05-2026,23,14352.98,6715.43,4565.90,4565.90,10000.00,10000.00
07-05-2026,24,14564.90,6000.83,4461.55,4461.55,10000.00,10000.00
08-05-2026,1,16391.73,8616.28,6549.72,6549.72,5312.34,5308.90
08-05-2026,2,16124.43,9571.83,7020.35,7020.35,4902.26,4903.13
08-05-2026,3,15181.25,10610.38,6575.89,6575.89,4308.77,4310.17
08-05-2026,4,14305.25,11219.90,6161.45,6161.45,3790.40,3790.34
08-05-2026,5,14083.28,12056.98,6263.98,6263.98,3603.75,3603.55
08-05-2026,6,14710.45,12528.28,6669.98,6669.98,3838.69,3840.55
08-05-2026,7,14131.25,15651.75,7579.85,7579.85,3380.60,3390.68
08-05-2026,8,10620.85,24776.43,6613.65,6613.65,2295.21,2283.16
08-05-2026,9,9734.55,42122.15,6984.42,6984.42,1509.87,1510.85
08-05-2026,10,10488.25,53809.38,7342.08,7342.08,973.39,971.79
08-05-2026,11,10703.30,56784.75,7204.43,7204.43,1000.89,1000.88
08-05-2026,12,10609.98,58869.88,7272.78,7272.78,730.83,730.83
08-05-2026,13,9336.35,58139.40,7148.98,7148.98,730.47,730.47
08-05-2026,14,8151.90,57333.45,6703.46,6703.46,253.19,256.17
08-05-2026,15,10755.35,50608.45,8133.23,8133.23,1459.32,1477.97
08-05-2026,16,13152.73,39575.40,9096.33,9096.33,2239.52,2246.04
08-05-2026,17,13371.15,29628.48,9261.38,9261.38,2808.06,2807.72
08-05-2026,18,12374.93,17681.85,7478.87,7478.87,3419.10,3408.02
08-05-2026,19,14083.03,10947.48,7112.48,7112.48,5984.01,6028.46
08-05-2026,20,15913.90,7626.85,5670.95,5670.95,10000.00,10000.00
08-05-2026,21,14199.05,7093.13,5150.72,5150.72,10000.00,10000.00
08-05-2026,22,13235.50,6821.30,4785.80,4785.80,9372.42,9372.79
08-05-2026,23,15233.63,6783.25,4893.81,4893.81,10000.00,10000.00
08-05-2026,24,15967.20,6266.73,4911.35,4911.35,10000.00,10000.00
09-05-2026,1,15821.88,8684.93,6469.52,6469.52,5950.48,5949.02
09-05-2026,2,15098.68,9780.83,6731.05,6731.05,4989.24,4998.13
09-05-2026,3,14289.43,11339.58,6409.08,6409.08,4375.33,4376.46
09-05-2026,4,13401.00,12789.00,5938.66,5938.66,4106.77,4107.42
09-05-2026,5,13602.88,13233.75,6256.16,6256.16,4120.42,4120.98
09-05-2026,6,13874.53,12844.55,6625.40,6625.40,4162.82,4152.57
09-05-2026,7,13524.33,16914.95,7570.97,7570.97,3546.53,3555.08
09-05-2026,8,10817.38,25749.75,6412.97,6412.97,2500.38,2494.99
09-05-2026,9,8752.70,42032.15,6455.17,6455.17,1407.17,1408.86
09-05-2026,10,9673.98,54880.65,6829.60,6829.60,1364.92,1364.82
09-05-2026,11,10621.20,59559.00,7577.05,7577.05,1056.94,1056.81
09-05-2026,12,10336.48,59607.83,7401.63,7401.63,1001.37,1001.37
09-05-2026,13,9794.43,58696.83,7550.83,7550.83,1001.22,1001.22
09-05-2026,14,8894.48,57278.93,7705.93,7705.93,1001.43,1001.43
09-05-2026,15,11319.80,49406.40,8891.73,8891.73,1506.22,1512.35
09-05-2026,16,11556.60,39502.38,8826.65,8826.65,2075.39,2074.78
09-05-2026,17,11616.08,31719.08,7973.04,7973.04,2313.48,2312.40
09-05-2026,18,11912.20,20551.45,7268.03,7268.03,3077.12,3066.63
09-05-2026,19,13366.83,13474.80,7825.52,7825.52,4737.58,4773.38
09-05-2026,20,15031.20,9247.38,6750.07,6750.07,8928.70,8903.05
09-05-2026,21,13847.80,7552.78,5329.47,5329.47,9874.83,9858.93
09-05-2026,22,13477.85,8112.68,5364.48,5364.48,8045.44,8017.19
09-05-2026,23,14959.83,8472.98,6357.47,6357.47,9749.87,9753.99
09-05-2026,24,15109.10,7045.13,5463.91,5463.91,10000.00,10000.00
10-05-2026,1,14705.05,7554.38,6497.33,6497.33,7874.71,7807.70
10-05-2026,2,13356.25,8597.83,6960.84,6960.84,5209.60,5211.93
10-05-2026,3,12872.30,10066.40,6679.32,6679.32,4762.28,4765.76
10-05-2026,4,12201.73,11576.98,6244.27,6244.27,4086.89,4087.47
10-05-2026,5,12002.33,12623.00,6284.81,6284.81,3961.67,3962.37
10-05-2026,6,11659.45,12682.33,6194.14,6194.14,3680.18,3680.08
10-05-2026,7,10874.25,17161.13,6128.55,6128.55,3328.42,3332.73
10-05-2026,8,9068.15,27227.80,5833.75,5833.75,1733.77,1708.82
10-05-2026,9,7224.00,45253.70,5954.83,5954.83,200.65,200.65
10-05-2026,10,8234.05,57527.90,7164.89,7164.89,200.61,200.61
10-05-2026,11,9047.55,61881.05,7956.59,7956.59,200.63,200.63
10-05-2026,12,9128.48,63538.13,8037.44,8037.44,200.69,200.69
10-05-2026,13,8345.15,62479.10,7954.11,7954.11,200.68,200.68
10-05-2026,14,7739.83,62210.03,7348.88,7348.88,200.44,200.44
10-05-2026,15,8856.98,54965.35,7619.20,7619.20,650.17,656.88
10-05-2026,16,9344.75,43344.83,7580.30,7580.30,1787.18,1791.74
10-05-2026,17,8491.20,31803.70,6580.65,6580.65,1874.49,1880.99
10-05-2026,18,8027.70,21337.60,6086.77,6086.77,1974.81,1975.57
10-05-2026,19,10940.05,16135.13,7337.00,7337.00,3789.79,3809.06
10-05-2026,20,13175.48,11886.85,7551.11,7551.11,4884.76,4883.25
10-05-2026,21,12949.55,10117.98,6843.70,6843.70,5547.49,5528.16
10-05-2026,22,12683.80,9534.30,6105.20,6105.20,5677.65,5674.78
10-05-2026,23,13830.35,9544.80,6907.85,6907.85,6062.89,6063.40
10-05-2026,24,13751.63,8521.20,6890.12,6890.12,7199.87,7185.71
11-05-2026,1,12705.25,7021.80,5404.56,5404.56,6047.02,6041.08
11-05-2026,2,11718.18,8274.25,5441.55,5441.55,4865.71,4867.47
11-05-2026,3,11348.48,9646.78,5502.88,5502.88,4210.76,4211.79
11-05-2026,4,11645.80,11560.45,5566.25,5566.25,3979.85,3979.56
11-05-2026,5,12036.95,12662.58,5905.06,5905.06,3996.87,3996.99
11-05-2026,6,11863.08,12088.18,5716.86,5716.86,4177.52,4178.61
11-05-2026,7,11511.30,15755.68,6214.60,6214.60,3796.69,3798.02
11-05-2026,8,9963.23,25008.75,6243.80,6243.80,2548.86,2538.78
11-05-2026,9,8067.08,42104.28,5994.73,5994.73,1301.86,1301.50
11-05-2026,10,8194.53,52471.15,6032.03,6032.03,1357.22,1359.74
11-05-2026,11,8674.28,56125.58,6244.80,6244.80,1217.44,1219.50
11-05-2026,12,9033.58,57095.93,6905.28,6905.28,1001.77,1001.78
11-05-2026,13,8679.73,55579.95,7334.93,7334.93,1001.71,1001.71
11-05-2026,14,8555.60,54512.40,7574.95,7574.95,1063.14,1065.30
11-05-2026,15,10794.50,47319.48,8233.73,8233.73,1789.15,1792.43
11-05-2026,16,10987.80,37519.68,7563.14,7563.14,2496.03,2496.38
11-05-2026,17,9643.75,27547.40,6500.13,6500.13,2585.94,2585.40
11-05-2026,18,9394.53,17611.45,6353.80,6353.80,3350.45,3342.60
11-05-2026,19,10618.68,10417.20,6139.58,6139.58,4757.32,4774.47
11-05-2026,20,13724.85,7675.20,5647.19,5647.19,9499.87,9462.06
11-05-2026,21,13670.53,6167.13,4258.72,4258.72,10000.00,10000.00
11-05-2026,22,13211.58,6117.30,4208.89,4208.89,10000.00,10000.00
11-05-2026,23,14538.50,6103.55,4248.12,4248.12,10000.00,10000.00
11-05-2026,24,14725.90,4750.80,3611.22,3611.22,10000.00,10000.00
12-05-2026,1,15879.43,5052.85,4636.77,4636.77,10000.00,10000.00
12-05-2026,2,13325.35,6281.25,5293.18,5293.18,7426.28,7454.14
12-05-2026,3,12657.68,7143.50,5096.30,5096.30,4602.68,4603.57
12-05-2026,4,12291.63,8782.25,5162.03,5162.03,3937.28,3936.17
12-05-2026,5,12530.00,9140.43,5435.28,5435.28,4033.67,4033.82
12-05-2026,6,12152.75,9411.83,5680.50,5680.50,4049.42,4046.23
12-05-2026,7,11740.23,13210.43,6318.98,6318.98,3563.73,3569.95
12-05-2026,8,9283.33,24082.23,6005.08,6005.08,2502.84,2526.51
12-05-2026,9,8666.85,40585.93,5965.84,5965.84,1538.00,1538.17
12-05-2026,10,10273.35,49638.95,6991.03,6991.03,1537.25,1537.97
12-05-2026,11,10998.00,53707.63,7366.48,7366.48,1537.56,1537.55
12-05-2026,12,11015.78,54627.73,7798.95,7798.95,1352.37,1352.42
12-05-2026,13,10442.88,53195.78,8082.31,8082.31,1254.63,1254.92
12-05-2026,14,10157.10,53350.18,8415.29,8415.29,1292.56,1293.90
12-05-2026,15,11938.88,48019.30,8741.26,8741.26,1795.69,1796.60
12-05-2026,16,12933.00,37141.63,8486.87,8486.87,2656.36,2658.09
12-05-2026,17,12391.63,29575.33,8232.98,8232.98,2893.76,2892.91
12-05-2026,18,9828.05,18145.98,6293.33,6293.33,3201.64,3193.38
12-05-2026,19,10444.58,9381.85,5019.10,5019.10,5755.42,5517.08
12-05-2026,20,13832.48,5097.73,3733.42,3733.42,10000.00,10000.00
12-05-2026,21,14094.35,4159.33,2808.52,2808.52,10000.00,10000.00
12-05-2026,22,13937.05,4316.60,2965.79,2965.79,10000.00,10000.00
12-05-2026,23,15796.18,4396.90,3099.07,3099.07,10000.00,10000.00
12-05-2026,24,16508.00,3629.43,2777.37,2777.37,10000.00,10000.00
13-05-2026,1,24699.35,2346.20,2327.19,2327.19,10000.00,10000.00
13-05-2026,2,19978.65,2178.45,2159.44,2159.44,10000.00,10000.00
13-05-2026,3,16530.70,2618.00,2599.00,2599.00,10000.00,10000.00
13-05-2026,4,14486.78,3366.90,3347.90,3347.90,10000.00,10000.00
13-05-2026,5,15327.95,4835.68,4793.58,4793.58,10000.00,10000.00
13-05-2026,6,13776.78,4869.20,3932.40,3932.40,5443.33,5440.24
13-05-2026,7,12884.50,7408.38,4611.38,4611.38,4895.45,4861.82
13-05-2026,8,11789.15,18030.78,5949.63,5949.63,3598.21,3555.75
13-05-2026,9,11441.68,30618.15,6995.71,6995.71,2073.11,2070.84
13-05-2026,10,12392.53,39677.35,8267.42,8267.42,1642.66,1641.76
13-05-2026,11,11601.18,44038.08,7951.81,7951.81,1514.62,1514.33
13-05-2026,12,11894.25,45696.55,8146.52,8146.52,1519.37,1519.45
13-05-2026,13,11231.98,45838.68,8434.54,8434.54,1376.82,1376.87
13-05-2026,14,10976.03,44691.23,8436.61,8436.61,1219.81,1220.67
13-05-2026,15,13470.08,35322.73,8363.54,8363.54,1973.83,1968.01
13-05-2026,16,15320.73,25367.68,7709.31,7709.31,3023.54,3023.52
13-05-2026,17,15796.08,18663.35,7523.48,7523.48,3333.07,3320.52
13-05-2026,18,12332.73,9965.50,5214.97,5214.97,3729.39,3725.11
13-05-2026,19,11768.65,4817.78,3649.86,3649.86,7085.29,6716.35
13-05-2026,20,17520.70,2080.70,2048.20,2048.20,10000.00,10000.00
13-05-2026,21,25487.20,2001.70,1982.70,1982.70,10000.00,10000.00
13-05-2026,22,28337.53,1904.80,1885.79,1885.79,10000.00,10000.00
13-05-2026,23,30195.80,2060.68,2041.67,2041.67,10000.00,10000.00
13-05-2026,24,29970.75,2004.78,1985.77,1985.77,10000.00,10000.00
14-05-2026,1,25029.05,1953.13,1940.92,1940.92,10000.00,10000.00
14-05-2026,2,19524.50,1944.53,1932.32,1932.32,10000.00,10000.00
14-05-2026,3,13802.45,2314.33,2302.13,2302.13,10000.00,10000.00
14-05-2026,4,11842.40,2856.13,2793.93,2793.93,10000.00,10000.00
14-05-2026,5,11604.33,3774.90,3474.20,3474.20,8669.48,8617.83
14-05-2026,6,10277.43,4092.48,2589.83,2589.83,4731.28,4766.17
14-05-2026,7,11202.63,6171.80,3601.35,3601.35,5057.40,4997.83
14-05-2026,8,10758.40,17775.78,5735.43,5735.43,3180.37,3104.02
14-05-2026,9,10761.03,34577.70,6635.23,6635.23,1971.35,1971.49
14-05-2026,10,12660.30,42611.83,8111.30,8111.30,1649.37,1649.94
14-05-2026,11,13164.10,47742.98,7967.19,7967.19,1568.54,1568.62
14-05-2026,12,13213.00,49916.88,8445.47,8445.47,1568.70,1568.83
14-05-2026,13,12935.48,48292.95,9039.14,9039.14,1564.46,1564.47
14-05-2026,14,12858.43,46407.88,9168.54,9168.54,1610.73,1613.51
14-05-2026,15,14451.60,39748.38,9951.38,9951.38,2272.63,2273.79
14-05-2026,16,15907.48,26437.35,10115.51,10115.51,3365.56,3369.44
14-05-2026,17,15968.30,18909.40,9606.29,9606.29,3563.61,3556.81
14-05-2026,18,12608.68,9227.73,6312.68,6312.68,3986.33,3952.90
14-05-2026,19,12606.23,4071.08,3439.19,3439.19,7263.10,6981.44
14-05-2026,20,23882.75,2172.00,2146.29,2146.29,10000.00,10000.00
14-05-2026,21,31121.65,1819.20,1806.99,1806.99,10000.00,10000.00
14-05-2026,22,33161.13,1683.13,1670.93,1670.93,10000.00,10000.00
14-05-2026,23,36732.10,1801.58,1789.37,1789.37,10000.00,10000.00
14-05-2026,24,34289.43,1677.75,1665.52,1665.52,10000.00,10000.00
15-05-2026,1,20164.60,2476.23,2476.22,2476.22,10000.00,10000.00
15-05-2026,2,16862.25,3138.88,3138.87,3138.87,10000.00,10000.00
15-05-2026,3,13204.80,3872.00,3848.90,3848.90,10000.00,10000.00
15-05-2026,4,11816.98,4731.18,3971.75,3971.75,5433.91,5425.21
15-05-2026,5,11599.33,6063.38,4216.80,4216.80,4468.51,4472.28
15-05-2026,6,10901.30,5994.80,4006.54,4006.54,4405.80,4406.48
15-05-2026,7,11516.13,7911.15,4805.60,4805.60,4613.60,4624.89
15-05-2026,8,10959.60,17484.35,5918.43,5918.43,3170.72,3143.54
15-05-2026,9,10830.20,34590.15,7460.52,7460.52,2127.73,2118.12
15-05-2026,10,12653.60,43280.20,8961.87,8961.87,1964.65,1964.65
15-05-2026,11,12817.63,47269.68,8428.23,8428.23,1838.54,1838.92
15-05-2026,12,13101.08,49525.10,8721.83,8721.83,1620.06,1620.05
15-05-2026,13,12432.43,49317.65,8760.00,8760.00,1607.71,1607.68
15-05-2026,14,12065.65,46359.90,8520.71,8520.71,1689.57,1690.35
15-05-2026,15,13881.93,37303.98,9551.21,9551.21,2315.57,2320.43
15-05-2026,16,14762.65,23260.43,9121.72,9121.72,3216.83,3215.10
15-05-2026,17,14725.40,16849.35,8170.08,8170.08,3379.92,3376.81
15-05-2026,18,13273.53,10450.75,6823.38,6823.38,3742.87,3725.41
15-05-2026,19,12724.50,5144.95,4378.57,4378.57,7266.23,6988.43
15-05-2026,20,21628.85,2989.18,2989.17,2989.17,10000.00,10000.00
15-05-2026,21,29595.30,2354.38,2354.36,2354.36,10000.00,10000.00
