Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
03-03-2026,8,22859.85,17336.78,13409.85,13409.85,8602.28,8637.61
03-03-2026,9,19264.05,23176.75,12632.05,12632.05,3391.72,3397.85
03-03-2026,10,17445.25,28419.90,12925.60,12925.60,2781.03,2787.26
03-03-2026,11,15254.55,35137.75,12279.31,12279.31,2090.40,2088.22
03-03-2026,12,15321.38,40002.18,12770.42,12770.42,1938.48,1938.49
03-03-2026,13,14712.68,45815.30,13206.57,13206.57,1691.11,1690.87
03-03-2026,14,14165.23,48702.55,12656.17,12656.17,1500.02,1500.00
03-03-2026,15,15647.18,43038.58,13143.96,13143.96,1748.83,1748.58
03-03-2026,16,15336.80,38205.25,12464.83,12464.83,2079.57,2078.68
03-03-2026,17,13519.98,32927.65,10513.93,10513.93,2157.51,2146.82
03-03-2026,18,11081.23,22692.75,7854.03,7854.03,2243.00,2222.51
03-03-2026,19,12892.05,14954.30,7655.25,7655.25,3883.02,3955.39
03-03-2026,20,12893.23,14296.18,7560.28,7560.28,3683.24,3704.82
03-03-2026,21,11925.03,15973.85,7157.53,7157.53,3166.44,3172.43
03-03-2026,22,11550.53,18354.13,6820.82,6820.82,2988.78,2992.95
03-03-2026,23,10811.48,19288.08,5687.40,5687.40,2733.37,2734.05
03-03-2026,24,11186.98,21135.53,5862.75,5862.75,2800.10,2800.60
04-03-2026,1,19472.53,23918.73,11086.50,11086.50,3338.84,3349.91
04-03-2026,2,20002.85,25152.33,11943.65,11943.65,3392.51,3392.82
04-03-2026,3,20425.68,26203.90,12579.00,12579.00,3349.36,3349.56
04-03-2026,4,20625.43,26841.43,13294.75,13294.75,3351.82,3352.11
04-03-2026,5,19576.13,24571.95,12402.82,12402.82,3392.75,3393.85
04-03-2026,6,18050.10,19546.38,11617.97,11617.97,3772.37,3782.08
04-03-2026,7,18241.60,18681.80,11790.84,11790.84,4342.09,4367.94
04-03-2026,8,24317.85,20493.60,15724.98,15724.98,7572.61,7607.60
04-03-2026,9,17744.20,27389.43,12576.03,12576.03,2622.80,2644.30
04-03-2026,10,14409.05,35553.83,12187.20,12187.20,1712.85,1718.21
04-03-2026,11,13608.88,43269.55,11501.60,11501.60,1240.84,1240.72
04-03-2026,12,14449.33,48561.60,12338.65,12338.65,1378.48,1377.90
04-03-2026,13,12862.13,50535.40,11405.65,11405.65,1357.66,1358.05
04-03-2026,14,12298.38,52455.85,10646.63,10646.63,1200.32,1199.91
04-03-2026,15,14491.63,50067.13,11695.10,11695.10,1517.37,1518.58
04-03-2026,16,15974.23,45379.50,12318.36,12318.36,1898.02,1896.83
04-03-2026,17,14715.83,39247.88,11125.68,11125.68,1960.70,1961.44
04-03-2026,18,12960.25,27020.30,10019.20,10019.20,2168.66,2160.20
04-03-2026,19,13719.10,19590.68,8837.40,8837.40,3022.46,3038.17
04-03-2026,20,14058.00,18579.65,8853.30,8853.30,3114.47,3117.45
04-03-2026,21,13119.85,20133.20,8482.93,8482.93,2917.79,2917.66
04-03-2026,22,13063.28,22926.05,7981.93,7981.93,2889.96,2890.33
04-03-2026,23,12431.35,23054.10,7043.96,7043.96,2618.16,2618.11
04-03-2026,24,12813.60,24040.90,6909.81,6909.81,2623.04,2623.06
05-03-2026,1,15302.28,24545.08,8648.78,8648.78,2841.06,2851.82
05-03-2026,2,16560.28,26298.95,9972.38,9972.38,2942.76,2942.88
05-03-2026,3,17230.05,27093.20,10499.93,10499.93,3029.94,3030.82
05-03-2026,4,18047.53,27587.85,11364.63,11364.63,3088.18,3088.40
05-03-2026,5,17703.43,25119.65,10709.22,10709.22,3204.07,3202.68
05-03-2026,6,14902.68,19557.10,8898.93,8898.93,3216.06,3246.05
05-03-2026,7,16564.65,17753.20,10278.95,10278.95,3854.89,3917.62
05-03-2026,8,21989.85,19915.45,14029.79,14029.79,5181.56,5186.25
05-03-2026,9,18999.50,25543.03,12792.88,12792.88,3067.25,3089.98
05-03-2026,10,15922.98,29193.20,11692.73,11692.73,2448.35,2453.58
05-03-2026,11,13602.00,35233.90,10958.30,10958.30,1757.23,1757.78
05-03-2026,12,14040.85,40379.08,11434.65,11434.65,1597.49,1597.94
05-03-2026,13,13644.00,44841.08,11896.85,11896.85,1574.63,1575.26
05-03-2026,14,13858.65,46887.08,12112.07,12112.07,1507.39,1507.44
05-03-2026,15,15347.40,42128.83,12340.89,12340.89,1554.09,1554.14
05-03-2026,16,16854.25,36762.80,12932.06,12932.06,1992.61,1993.28
05-03-2026,17,16923.43,30771.30,11934.50,11934.50,2366.78,2335.07
05-03-2026,18,16997.83,21778.13,10935.02,10935.02,3337.52,3319.55
05-03-2026,19,18172.73,14202.13,10237.35,10237.35,7256.34,7032.16
05-03-2026,20,17479.85,13527.70,9902.35,9902.35,6378.99,6318.50
05-03-2026,21,16275.53,14764.30,9877.23,9877.23,4586.82,4585.07
05-03-2026,22,15974.05,15246.83,9601.33,9601.33,4127.66,4128.25
05-03-2026,23,15632.33,16348.95,8637.80,8637.80,3815.31,3815.32
05-03-2026,24,15385.73,17202.08,7987.32,7987.32,3650.92,3654.66
06-03-2026,1,17869.25,21014.53,9397.30,9397.30,3417.16,3430.87
06-03-2026,2,19179.10,22630.83,10930.10,10930.10,3478.62,3478.84
06-03-2026,3,19393.78,23637.30,11473.83,11473.83,3519.48,3520.05
06-03-2026,4,20170.75,24083.68,12263.41,12263.41,3560.68,3561.44
06-03-2026,5,21190.68,21772.95,12131.10,12131.10,3782.74,3783.57
06-03-2026,6,19028.93,17640.33,11447.19,11447.19,4228.30,4249.59
06-03-2026,7,18652.78,15447.80,10338.68,10338.68,4610.85,4628.10
06-03-2026,8,22936.50,16848.58,12919.70,12919.70,6105.60,6097.60
06-03-2026,9,20962.95,22540.65,13040.67,13040.67,3574.90,3586.04
06-03-2026,10,18182.20,26105.33,11720.03,11720.03,2947.97,2949.65
06-03-2026,11,17076.70,32298.48,11599.76,11599.76,2503.04,2500.41
06-03-2026,12,18888.75,39536.63,12887.42,12887.42,2220.24,2220.84
06-03-2026,13,17639.80,44533.83,13387.68,13387.68,2104.56,2103.92
06-03-2026,14,15822.90,47833.25,12439.38,12439.38,1737.91,1735.77
06-03-2026,15,17630.60,44251.35,12566.50,12566.50,2056.99,2056.15
06-03-2026,16,19062.50,39058.25,12832.78,12832.78,2392.15,2393.38
06-03-2026,17,17540.75,30101.03,11315.00,11315.00,2687.57,2684.32
06-03-2026,18,16493.38,19144.48,9760.61,9760.61,3390.16,3382.00
06-03-2026,19,19157.08,13326.93,9773.85,9773.85,7619.37,7459.65
06-03-2026,20,19867.33,14044.88,10609.16,10609.16,7714.24,7674.70
06-03-2026,21,18626.40,14481.65,10895.37,10895.37,5050.44,5050.12
06-03-2026,22,16260.73,14834.90,9390.25,9390.25,4142.77,4152.30
06-03-2026,23,14784.03,14650.80,7779.80,7779.80,3499.32,3499.32
06-03-2026,24,14626.78,16393.08,7188.87,7188.87,3282.14,3282.75
07-03-2026,1,18216.45,19559.13,10022.99,10022.99,3526.41,3531.09
07-03-2026,2,19324.73,21621.80,11183.81,11183.81,3557.22,3557.08
07-03-2026,3,19539.28,22888.75,11253.52,11253.52,3536.35,3536.35
07-03-2026,4,20421.53,23530.50,11726.33,11726.33,3671.50,3671.50
07-03-2026,5,21780.65,21589.33,12857.53,12857.53,3849.66,3848.81
07-03-2026,6,20667.05,17815.38,11978.85,11978.85,4644.52,4666.88
07-03-2026,7,19637.95,16234.75,11340.53,11340.53,5042.47,5053.73
07-03-2026,8,23248.98,17589.05,13406.88,13406.88,6300.50,6327.38
07-03-2026,9,20797.88,20000.88,12342.05,12342.05,4036.47,4062.69
07-03-2026,10,16972.05,24968.00,11207.95,11207.95,2895.82,2896.02
07-03-2026,11,16204.15,32651.80,12211.25,12211.25,2284.48,2286.34
07-03-2026,12,16025.58,38857.03,12094.65,12094.65,2165.47,2165.54
07-03-2026,13,16183.70,45728.75,12609.03,12609.03,2060.02,2058.79
07-03-2026,14,15332.50,49157.80,12275.79,12275.79,1833.39,1833.63
07-03-2026,15,17515.50,46450.10,13225.63,13225.63,1982.82,1982.98
07-03-2026,16,18143.85,39126.90,12324.58,12324.58,2337.69,2336.43
07-03-2026,17,17568.30,31864.50,11186.75,11186.75,2886.43,2882.38
07-03-2026,18,16238.08,23121.28,9826.94,9826.94,2992.13,2999.20
07-03-2026,19,19165.10,14722.43,10273.00,10273.00,7500.38,7548.34
07-03-2026,20,19128.03,14645.83,10429.25,10429.25,5852.19,5858.36
07-03-2026,21,18134.43,15933.93,11082.09,11082.09,4905.76,4908.50
07-03-2026,22,16294.25,16040.20,9749.28,9749.28,3979.88,3990.05
07-03-2026,23,15027.58,16674.18,8486.98,8486.98,3369.17,3370.09
07-03-2026,24,15135.40,17732.78,8269.43,8269.43,3219.86,3220.47
08-03-2026,1,20450.45,16269.08,9489.63,9489.63,3997.29,3997.45
08-03-2026,2,21412.35,17984.28,10694.04,10694.04,3894.16,3893.60
08-03-2026,3,21650.43,19163.55,11408.55,11408.55,3868.51,3869.23
08-03-2026,4,22101.73,19463.58,12031.70,12031.70,3863.43,3863.48
08-03-2026,5,23160.50,17942.13,12466.97,12466.97,4395.78,4400.01
08-03-2026,6,22144.13,14404.78,11492.48,11492.48,6783.39,6834.23
08-03-2026,7,20862.98,13957.15,10608.48,10608.48,5525.36,5529.69
08-03-2026,8,23268.28,18340.80,13787.70,13787.70,5174.91,5192.63
08-03-2026,9,18786.83,24454.03,12422.30,12422.30,3123.51,3139.84
08-03-2026,10,15766.23,29145.10,11682.68,11682.68,2519.26,2516.45
08-03-2026,11,15577.73,35734.90,11904.18,11904.18,2217.10,2216.13
08-03-2026,12,16662.33,41959.58,12664.39,12664.39,2048.10,2047.17
08-03-2026,13,15495.73,46622.35,12608.70,12608.70,1941.72,1942.42
08-03-2026,14,14970.23,49237.98,12194.84,12194.84,1643.03,1642.33
08-03-2026,15,16881.88,46090.88,12389.58,12389.58,1920.22,1919.71
08-03-2026,16,17332.58,39850.45,12080.29,12080.29,2328.00,2325.85
08-03-2026,17,15916.88,33321.63,10590.57,10590.57,2526.17,2515.89
08-03-2026,18,14440.18,23399.25,9185.08,9185.08,2850.27,2845.99
08-03-2026,19,17250.60,13518.20,8697.34,8697.34,4925.00,4913.53
08-03-2026,20,17207.50,12002.93,8167.65,8167.65,5023.27,5040.28
08-03-2026,21,16708.13,11698.13,7802.87,7802.87,4830.14,4831.93
08-03-2026,22,15815.83,12524.78,8042.24,8042.24,4234.92,4230.78
08-03-2026,23,15259.93,12917.93,7178.87,7178.87,3823.93,3826.86
08-03-2026,24,15125.63,14329.58,6703.71,6703.71,3515.46,3515.19
09-03-2026,1,21116.08,13589.38,9304.92,9304.92,4643.76,4645.63
09-03-2026,2,22191.18,15399.00,10339.90,10339.90,4501.34,4501.32
09-03-2026,3,22715.78,16529.13,11044.44,11044.44,4502.20,4502.22
09-03-2026,4,23267.25,17109.05,11795.52,11795.52,4500.77,4500.77
09-03-2026,5,22350.38,15699.98,12367.80,12367.80,5370.00,5366.30
09-03-2026,6,19694.43,13609.38,10051.75,10051.75,7069.53,7183.86
09-03-2026,7,21280.13,14282.30,10356.05,10356.05,6075.73,6090.13
09-03-2026,8,24689.90,16342.63,12243.05,12243.05,7325.62,7315.24
09-03-2026,9,21952.30,20756.83,13078.03,13078.03,3963.25,3992.33
09-03-2026,10,19041.63,25446.03,11598.68,11598.68,3002.90,3005.56
09-03-2026,11,18279.45,32305.65,11782.06,11782.06,2455.50,2457.74
09-03-2026,12,19549.83,38608.50,12242.25,12242.25,2313.01,2313.99
09-03-2026,13,19343.53,43816.65,12676.83,12676.83,2195.23,2195.36
09-03-2026,14,18356.38,45782.40,11707.86,11707.86,1935.74,1934.89
09-03-2026,15,20079.48,40315.70,10887.98,10887.98,2196.26,2195.35
09-03-2026,16,20399.00,32992.58,10458.05,10458.05,2800.09,2802.12
09-03-2026,17,20325.70,27790.73,10954.87,10954.87,3126.96,3127.93
09-03-2026,18,20359.58,17477.05,10326.19,10326.19,4029.94,4006.99
09-03-2026,19,21815.43,10359.18,7528.00,7528.00,7903.54,7551.05
09-03-2026,20,23246.35,9357.78,6775.13,6775.13,9050.04,9024.13
09-03-2026,21,21754.03,10208.20,7253.45,7253.45,6100.57,6099.65
09-03-2026,22,20266.58,10549.63,7946.37,7946.37,6000.58,6000.57
09-03-2026,23,19748.68,10415.73,7211.53,7211.53,5160.44,5164.35
09-03-2026,24,18925.13,10818.70,6177.23,6177.23,4406.16,4407.74
10-03-2026,1,18543.80,14310.45,9090.71,9090.71,4406.56,4427.11
10-03-2026,2,20176.70,15385.33,10596.26,10596.26,4563.49,4563.57
10-03-2026,3,20805.55,16295.30,11330.10,11330.10,4568.81,4569.74
10-03-2026,4,21232.08,16902.90,11990.20,11990.20,4578.85,4578.98
10-03-2026,5,19932.38,15407.10,10993.93,10993.93,4825.14,4821.43
10-03-2026,6,17769.30,13094.13,8731.50,8731.50,5662.01,5695.39
10-03-2026,7,20334.45,13753.70,9830.08,9830.08,6087.99,6132.73
10-03-2026,8,23497.08,16440.30,12892.49,12892.49,7153.55,7175.05
10-03-2026,9,20415.03,20923.35,12325.15,12325.15,3672.36,3699.26
10-03-2026,10,19209.60,24472.78,11517.32,11517.32,3115.77,3114.81
10-03-2026,11,18150.45,32265.45,11693.82,11693.82,2552.80,2550.50
10-03-2026,12,18611.23,38288.43,12537.78,12537.78,2362.21,2362.22
10-03-2026,13,18026.80,43857.40,12670.99,12670.99,2150.44,2150.44
10-03-2026,14,17652.93,45091.45,12185.36,12185.36,2066.12,2066.05
10-03-2026,15,18270.03,40117.50,11078.79,11078.79,2221.48,2221.33
10-03-2026,16,19638.20,33876.63,10508.21,10508.21,2517.85,2515.47
10-03-2026,17,18667.38,28588.98,10047.15,10047.15,2920.50,2921.24
10-03-2026,18,17328.98,17866.58,8710.82,8710.82,3551.75,3530.97
10-03-2026,19,19041.78,9558.38,6788.70,6788.70,8100.41,7718.77
10-03-2026,20,19065.70,8966.88,6455.97,6455.97,8825.04,8799.81
10-03-2026,21,18655.25,10279.45,7629.55,7629.55,6000.38,6000.38
10-03-2026,22,16477.88,10277.90,7426.23,7426.23,4915.11,4914.21
10-03-2026,23,16980.63,10249.03,7064.78,7064.78,4940.24,4938.21
10-03-2026,24,16442.18,11280.00,6727.60,6727.60,4525.15,4526.11
11-03-2026,1,18765.65,12437.50,8850.95,8850.95,4841.56,4844.61
11-03-2026,2,20111.08,13695.28,10268.45,10268.45,4894.33,4894.20
11-03-2026,3,20246.58,14345.90,10897.58,10897.58,4784.86,4785.07
11-03-2026,4,20372.00,15001.55,11013.43,11013.43,4636.33,4636.69
11-03-2026,5,18821.13,13671.80,9707.90,9707.90,4635.68,4636.35
11-03-2026,6,16679.55,10971.15,7809.70,7809.70,5247.58,5370.66
11-03-2026,7,18407.05,11620.53,8793.38,8793.38,5634.54,5679.87
11-03-2026,8,21442.35,15404.35,11365.21,11365.21,6256.70,6302.77
11-03-2026,9,19569.88,19465.00,11690.92,11690.92,3766.85,3775.94
11-03-2026,10,19620.88,23756.55,10918.35,10918.35,3246.01,3253.87
11-03-2026,11,18891.33,28883.45,9995.02,9995.02,2718.07,2718.13
11-03-2026,12,18884.45,35528.28,10872.81,10872.81,2587.80,2587.53
11-03-2026,13,18295.95,40921.50,11689.92,11689.92,2360.36,2360.36
11-03-2026,14,16999.80,41541.75,10902.03,10902.03,2168.82,2163.40
11-03-2026,15,18594.53,35657.13,8971.74,8971.74,2663.46,2658.48
11-03-2026,16,20966.45,31212.93,10192.14,10192.14,2916.95,2925.25
11-03-2026,17,21072.08,25325.93,11690.55,11690.55,3281.41,3274.96
11-03-2026,18,18713.58,17396.65,9895.92,9895.92,3848.51,3835.26
11-03-2026,19,19549.60,9816.60,7134.00,7134.00,8062.08,7680.21
11-03-2026,20,18797.35,8255.58,5931.90,5931.90,9150.20,9132.42
11-03-2026,21,16662.55,9537.48,7105.49,7105.49,5827.20,5833.17
11-03-2026,22,17057.28,9612.25,7275.03,7275.03,5802.23,5802.84
11-03-2026,23,16439.53,9197.90,6896.38,6896.38,6000.27,6002.97
11-03-2026,24,16435.28,9912.10,7068.80,7068.80,4978.66,4976.97
12-03-2026,1,20266.65,10383.83,8188.10,8188.10,6059.83,6067.14
12-03-2026,2,21677.65,11144.48,8991.18,8991.18,6386.13,6381.31
12-03-2026,3,22368.35,11834.33,9737.60,9737.60,6406.06,6410.30
12-03-2026,4,21879.28,12519.03,9952.53,9952.53,5569.88,5570.10
12-03-2026,5,20383.38,11726.88,9726.05,9726.05,7754.36,7739.70
12-03-2026,6,18518.48,10403.55,8188.40,8188.40,7084.42,7236.67
12-03-2026,7,20077.23,10016.00,7893.43,7893.43,6506.78,6493.22
12-03-2026,8,22934.28,13786.50,10412.10,10412.10,6500.64,6491.38
12-03-2026,9,20915.18,18865.75,11930.87,11930.87,3934.64,3951.14
12-03-2026,10,19016.38,21393.43,10417.43,10417.43,3305.32,3304.71
12-03-2026,11,18945.35,26357.05,9925.91,9925.91,2971.47,2971.11
12-03-2026,12,19909.48,33136.58,10340.94,10340.94,2446.63,2445.76
12-03-2026,13,19018.13,37149.93,10853.01,10853.01,2255.83,2256.24
12-03-2026,14,19075.50,38929.78,11262.85,11262.85,2121.43,2122.84
12-03-2026,15,20767.75,33304.25,10046.46,10046.46,2553.36,2550.04
12-03-2026,16,20991.45,27977.03,10515.16,10489.63,3134.15,3139.50
12-03-2026,17,21277.00,22655.48,10645.53,10650.35,3350.94,3344.23
12-03-2026,18,20540.40,14509.60,8924.50,8907.35,4178.71,4168.38
12-03-2026,19,23615.05,8458.28,6347.80,6347.80,8862.51,8700.14
12-03-2026,20,25136.75,7644.38,5911.77,5911.27,10000.00,10000.00
12-03-2026,21,23309.08,9827.25,8094.65,8094.65,10000.00,10000.00
12-03-2026,22,22739.73,9280.25,7479.90,7479.90,9334.46,9321.22
12-03-2026,23,21185.90,9050.85,7108.10,7108.10,7732.04,7746.42
12-03-2026,24,19799.53,9542.93,7020.24,7020.24,6063.04,6063.31
13-03-2026,1,21814.48,6014.28,6014.28,6014.28,10000.00,10000.00
13-03-2026,2,21577.85,6696.55,6696.55,6696.55,10000.00,10000.00
13-03-2026,3,22572.20,6911.40,6911.40,6911.40,10000.00,10000.00
13-03-2026,4,22477.68,8293.70,8293.70,8293.70,10000.00,10000.00
13-03-2026,5,22866.73,7948.90,7948.90,7948.90,10000.00,10000.00
13-03-2026,6,21268.43,6536.10,6536.10,6536.10,10000.00,10000.00
13-03-2026,7,23384.58,6099.30,6099.30,6099.30,10000.00,10000.00
13-03-2026,8,25926.38,8264.88,8261.52,8261.52,9954.99,9951.20
13-03-2026,9,24018.13,14406.40,11231.48,11231.48,4405.44,4465.46
13-03-2026,10,21381.83,16852.38,10426.33,10426.33,3650.72,3646.60
13-03-2026,11,20438.95,23523.85,10190.58,10190.58,3151.48,3151.08
13-03-2026,12,21487.05,30388.85,9925.78,9925.78,2663.16,2661.68
13-03-2026,13,19617.13,34317.63,10717.29,10717.29,2425.16,2420.85
13-03-2026,14,19296.98,37856.20,11283.73,11283.73,2102.50,2101.01
13-03-2026,15,20995.75,32172.33,10045.59,10045.59,2641.01,2627.17
13-03-2026,16,23671.18,25761.73,10801.88,10801.88,3257.69,3261.36
13-03-2026,17,23230.98,17002.13,10109.35,10109.35,3687.20,3680.43
13-03-2026,18,23950.95,9166.65,8018.27,8018.27,5919.43,5673.44
13-03-2026,19,25250.50,3234.18,3234.17,3234.17,10000.00,10000.00
13-03-2026,20,33320.20,3012.73,3012.73,3012.73,10000.00,10000.00
13-03-2026,21,30072.45,3885.58,3885.57,3885.57,10000.00,10000.00
13-03-2026,22,26334.53,3741.90,3741.90,3741.90,10000.00,10000.00
13-03-2026,23,23046.25,3775.55,3775.55,3775.55,10000.00,10000.00
13-03-2026,24,21649.18,4121.03,4121.02,4121.02,10000.00,10000.00
14-03-2026,1,20912.45,4928.45,4928.45,4928.45,10000.00,10000.00
14-03-2026,2,20774.13,5514.43,5514.42,5514.42,10000.00,10000.00
14-03-2026,3,20955.20,5731.53,5731.52,5731.52,10000.00,10000.00
14-03-2026,4,21590.68,6692.35,6692.35,6692.35,10000.00,10000.00
14-03-2026,5,21271.73,6310.33,6310.32,6310.32,10000.00,10000.00
14-03-2026,6,20705.10,5753.68,5753.67,5753.67,10000.00,10000.00
14-03-2026,7,22703.88,6655.10,6642.49,6642.49,10000.00,10000.00
14-03-2026,8,24121.05,8676.78,8541.35,8541.35,9093.75,8980.93
14-03-2026,9,23639.88,15001.68,11497.37,11497.37,4050.06,4059.62
14-03-2026,10,21226.80,17934.53,10334.85,10334.85,3690.07,3690.00
14-03-2026,11,19861.85,25166.78,9020.63,9020.63,3157.34,3162.14
14-03-2026,12,20236.48,31772.93,9066.16,9066.16,2925.00,2925.03
14-03-2026,13,18664.03,36193.00,9205.67,9205.67,2413.83,2412.57
14-03-2026,14,18057.20,37917.90,9384.17,9384.17,2102.95,2103.03
14-03-2026,15,20535.83,32743.95,9200.59,9200.59,2574.28,2569.48
14-03-2026,16,21846.13,26874.00,9636.00,9636.00,3102.86,3110.92
14-03-2026,17,22797.25,17382.60,9479.55,9479.55,3645.18,3638.97
14-03-2026,18,21977.55,7364.80,6674.22,6674.22,6868.33,6483.35
14-03-2026,19,28191.05,2270.38,2270.37,2270.37,10000.00,10000.00
14-03-2026,20,33881.98,2184.40,2184.40,2184.40,10000.00,10000.00
14-03-2026,21,30489.68,2752.93,2752.92,2752.92,10000.00,10000.00
14-03-2026,22,27492.13,3021.70,3021.70,3021.70,10000.00,10000.00
14-03-2026,23,24439.20,2489.18,2489.17,2489.17,10000.00,10000.00
14-03-2026,24,22391.73,2611.28,2611.27,2611.27,10000.00,10000.00
15-03-2026,1,16942.23,7010.18,7010.18,7010.18,10000.00,10000.00
15-03-2026,2,16903.40,7466.23,7443.97,7443.97,9825.22,9826.70
15-03-2026,3,17380.80,7948.85,7904.35,7904.35,9650.39,9659.40
15-03-2026,4,18623.25,8756.48,8685.07,8685.07,9627.79,9629.64
15-03-2026,5,18477.80,8597.78,8573.95,8573.95,9977.42,9976.62
15-03-2026,6,17647.98,7189.13,7158.88,7158.88,10000.00,10000.00
15-03-2026,7,17921.18,8340.88,8107.97,8107.97,9377.37,9327.88
15-03-2026,8,19405.55,11420.65,10315.03,10315.03,6403.97,6365.61
15-03-2026,9,18767.60,17697.70,11594.20,11594.20,3608.83,3626.79
15-03-2026,10,16144.85,21279.28,10175.91,10175.91,3196.99,3196.02
15-03-2026,11,15086.45,28274.90,9171.44,9171.44,2649.33,2648.54
15-03-2026,12,14637.35,34120.10,9453.23,9453.23,2146.84,2146.62
15-03-2026,13,13191.38,38951.43,10014.55,10014.55,2013.61,2011.61
15-03-2026,14,12931.88,41968.15,10319.04,10319.04,1850.42,1850.21
15-03-2026,15,14362.33,38148.40,9576.68,9576.67,2024.02,2022.11
15-03-2026,16,16922.90,31195.43,10095.97,10095.97,2629.29,2628.78
15-03-2026,17,17626.08,21562.18,10029.27,10029.27,3207.62,3187.65
15-03-2026,18,15019.83,12534.08,7675.25,7675.25,3893.06,3866.40
15-03-2026,19,14865.48,5723.28,5306.65,5306.65,8262.60,8012.97
15-03-2026,20,17910.83,4944.88,4919.27,4919.27,10000.00,10000.00
15-03-2026,21,17564.68,5298.70,5298.70,5298.70,10000.00,10000.00
15-03-2026,22,16803.60,5076.45,5076.45,5076.45,10000.00,10000.00
15-03-2026,23,15552.08,4888.40,4888.39,4888.39,10000.00,10000.00
15-03-2026,24,14780.18,5153.35,5081.62,5081.62,7900.65,7901.10
16-03-2026,1,10141.58,8342.50,4707.87,4707.87,4023.02,4023.39
16-03-2026,2,10302.65,9504.40,5076.01,5076.01,3955.37,3953.32
16-03-2026,3,11224.93,10967.75,5851.38,5851.38,4158.54,4163.45
16-03-2026,4,11959.35,11864.68,6554.28,6554.28,4162.39,4163.37
16-03-2026,5,12079.45,11299.90,6908.95,6908.95,4312.17,4313.33
16-03-2026,6,11522.43,7734.20,6417.90,6417.90,5727.88,5840.75
16-03-2026,7,13180.30,7259.43,6691.55,6691.55,7843.10,7753.38
16-03-2026,8,14279.98,10323.65,8483.54,8483.54,4795.32,4795.34
16-03-2026,9,14903.18,16744.20,11127.73,11127.73,3498.64,3499.53
16-03-2026,10,14259.70,20183.35,9922.28,9922.28,3168.15,3168.82
16-03-2026,11,12124.10,26534.78,8759.99,8759.99,2670.73,2683.02
16-03-2026,12,11433.45,32617.78,9678.25,9678.25,2435.64,2435.55
16-03-2026,13,11319.33,38029.65,10364.31,10364.31,2009.99,2013.71
16-03-2026,14,10099.50,39911.13,9270.39,9270.39,1725.34,1725.88
16-03-2026,15,10730.20,36651.65,9298.50,9298.50,1961.41,1962.90
16-03-2026,16,12873.38,29873.73,9298.82,9298.82,2800.50,2818.19
16-03-2026,17,14599.75,20215.90,10183.78,10183.78,3328.64,3320.93
16-03-2026,18,14877.70,10448.08,7918.83,7918.83,4351.37,4340.18
16-03-2026,19,16554.03,4927.03,4797.01,4797.01,8875.24,8534.37
16-03-2026,20,21557.88,4315.23,4298.62,4298.62,10000.00,10000.00
16-03-2026,21,19151.58,5508.50,5508.50,5508.50,10000.00,10000.00
16-03-2026,22,15938.95,5125.73,5125.72,5125.72,10000.00,10000.00
16-03-2026,23,13541.63,4633.63,4633.62,4633.62,10000.00,10000.00
16-03-2026,24,12609.35,4816.23,4816.22,4816.22,10000.00,10000.00
17-03-2026,1,9713.33,8465.53,5164.22,5164.22,3974.95,3973.67
17-03-2026,2,9616.78,9544.50,5384.61,5384.61,3889.13,3887.68
17-03-2026,3,10245.55,11190.58,5731.95,5731.95,4078.68,4081.73
17-03-2026,4,11053.80,11692.00,6426.10,6426.10,4128.80,4131.44
17-03-2026,5,11397.45,10613.03,6948.13,6948.13,4522.00,4525.00
17-03-2026,6,10443.08,7919.58,6057.53,6057.53,5074.49,5104.41
17-03-2026,7,13072.73,8507.33,7544.15,7544.15,5884.99,5912.20
17-03-2026,8,14805.53,12239.05,9854.61,9854.61,4763.43,4762.33
17-03-2026,9,14674.50,19447.73,11631.10,11631.10,3057.33,3082.01
17-03-2026,10,12636.23,23650.28,10826.93,10826.93,2798.53,2802.96
17-03-2026,11,9886.88,29830.28,7848.33,7848.33,1960.00,1961.01
17-03-2026,12,9183.00,35239.25,7436.98,7436.98,1546.71,1546.70
17-03-2026,13,8268.28,38663.00,7384.23,7384.23,1546.17,1546.17
17-03-2026,14,8200.50,40117.28,7416.13,7416.13,1546.21,1546.21
17-03-2026,15,9251.98,35737.00,7821.28,7821.28,1642.36,1644.60
17-03-2026,16,10816.73,29918.93,9026.93,9026.93,2518.20,2532.12
17-03-2026,17,13412.10,22029.48,10339.69,10339.69,3106.93,3101.30
17-03-2026,18,14084.43,13095.43,8574.65,8574.65,3958.73,3951.72
17-03-2026,19,14975.35,6180.55,5225.47,5225.47,7508.55,7028.04
17-03-2026,20,17272.70,4237.80,4171.20,4171.20,10000.00,10000.00
17-03-2026,21,13248.43,5741.18,5641.87,5641.87,9249.97,9175.63
17-03-2026,22,11525.48,5764.83,5530.22,5530.22,7799.14,7826.01
17-03-2026,23,10557.45,5278.13,4949.56,4949.56,6996.12,7004.44
17-03-2026,24,10358.05,5824.30,5045.83,5045.83,4999.90,4998.81
18-03-2026,1,13688.95,9759.28,6132.28,6132.28,3779.34,3776.98
18-03-2026,2,13814.40,11653.30,6363.40,6363.40,3642.32,3640.94
18-03-2026,3,14248.03,13267.30,6782.40,6782.40,3716.74,3717.35
