Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
02-06-2026,13,9682.30,44790.23,8442.78,8442.78,1537.73,1537.73
02-06-2026,14,10483.70,43506.95,8628.00,8628.00,1540.99,1541.07
02-06-2026,15,12774.58,39036.88,9601.68,9601.68,1836.98,1846.94
02-06-2026,16,14216.48,28768.63,9238.71,9238.71,2719.44,2711.17
02-06-2026,17,14023.38,22344.60,8760.30,8760.30,3134.72,3132.05
02-06-2026,18,13288.55,16448.48,7997.63,7997.63,3686.87,3687.18
02-06-2026,19,14256.50,11869.65,6725.82,6725.82,5631.12,5716.41
02-06-2026,20,18864.88,7860.85,5510.92,5510.92,10000.00,10000.00
02-06-2026,21,18488.15,6378.30,3988.15,3988.15,10000.00,10000.00
02-06-2026,22,21086.00,5694.23,3354.07,3354.07,10000.00,10000.00
02-06-2026,23,24019.85,5190.78,2907.32,2907.32,10000.00,10000.00
02-06-2026,24,24623.90,4205.18,2663.54,2663.54,10000.00,10000.00
03-06-2026,1,22851.35,2149.30,2084.49,2084.49,10000.00,10000.00
03-06-2026,2,19436.00,3541.55,3399.35,3399.35,10000.00,10000.00
03-06-2026,3,16193.33,4530.78,4330.57,4330.57,10000.00,10000.00
03-06-2026,4,13795.45,5772.58,4931.40,4931.40,8097.67,8094.17
03-06-2026,5,13251.68,6704.90,5142.85,5142.85,4800.54,4800.54
03-06-2026,6,13107.48,7666.28,5623.15,5623.15,4628.40,4628.85
03-06-2026,7,14208.28,13157.03,7583.28,7583.28,4242.86,4238.02
03-06-2026,8,12435.53,22689.98,6692.23,6692.23,3217.67,3212.94
03-06-2026,9,13678.35,34597.48,8187.48,8187.48,2531.67,2518.88
03-06-2026,10,14107.98,43148.48,9414.33,9414.33,1944.29,1944.08
03-06-2026,11,13488.75,45294.15,9575.68,9575.68,1656.30,1655.89
03-06-2026,12,13237.05,46203.23,9537.35,9537.35,1537.70,1537.70
03-06-2026,13,13176.28,45450.83,9411.65,9411.65,1557.89,1557.85
03-06-2026,14,13177.23,43775.13,8983.80,8983.80,1593.14,1593.10
03-06-2026,15,15668.85,40164.08,9842.86,9842.86,2080.65,2086.69
03-06-2026,16,16183.03,30625.08,9274.00,9274.00,2914.48,2909.73
03-06-2026,17,14109.98,23213.95,7732.29,7732.29,3197.72,3194.78
03-06-2026,18,13167.45,15253.88,7155.04,7155.04,3519.01,3518.13
03-06-2026,19,12609.50,9777.48,5488.20,5488.20,5355.58,5807.63
03-06-2026,20,18378.20,6011.83,5570.12,5570.12,10000.00,10000.00
03-06-2026,21,19252.90,4992.38,4550.67,4550.67,10000.00,10000.00
03-06-2026,22,23262.28,4734.63,4292.92,4292.92,10000.00,10000.00
03-06-2026,23,25949.43,3326.25,2884.55,2884.55,10000.00,10000.00
03-06-2026,24,24995.20,2216.88,1958.76,1958.76,10000.00,10000.00
04-06-2026,1,26503.18,1163.33,1156.52,1156.52,10000.00,10000.00
04-06-2026,2,21938.65,1927.05,1920.24,1920.24,10000.00,10000.00
04-06-2026,3,18637.68,2757.60,2750.80,2750.80,10000.00,10000.00
04-06-2026,4,15940.58,2998.63,2991.82,2991.82,10000.00,10000.00
04-06-2026,5,15156.53,3934.05,3554.65,3554.65,5475.32,5466.52
04-06-2026,6,14402.15,4813.20,4149.09,4149.09,5142.84,5115.56
04-06-2026,7,15586.75,10113.30,6087.15,6087.15,4380.72,4380.63
04-06-2026,8,14842.03,18734.20,5964.50,5964.50,3202.09,3183.65
04-06-2026,9,14693.80,30663.13,7198.10,7198.10,2409.96,2394.81
04-06-2026,10,15157.83,40526.43,8589.30,8589.30,1807.93,1808.08
04-06-2026,11,15215.28,43285.00,8567.28,8567.28,1582.84,1582.80
04-06-2026,12,15118.70,44105.30,8441.90,8441.90,1510.47,1511.01
04-06-2026,13,14490.88,42998.70,8151.40,8151.40,1507.14,1507.34
04-06-2026,14,14393.83,43035.63,8091.33,8091.33,1283.93,1282.72
04-06-2026,15,15886.53,37632.33,8250.50,8250.50,1782.03,1789.78
04-06-2026,16,16243.70,26018.38,7938.32,7938.32,2656.86,2648.69
04-06-2026,17,15668.23,20037.35,6810.97,6810.97,3083.25,3080.74
04-06-2026,18,15049.93,14099.05,5915.99,5915.99,3487.14,3487.53
04-06-2026,19,14079.13,7711.95,4909.59,4909.59,5544.61,5655.06
04-06-2026,20,20816.73,4051.23,4044.42,4044.42,10000.00,10000.00
04-06-2026,21,22374.28,3315.80,3309.00,3309.00,10000.00,10000.00
04-06-2026,22,28281.93,2547.20,2540.40,2540.40,10000.00,10000.00
04-06-2026,23,30730.93,1860.43,1853.61,1853.61,10000.00,10000.00
04-06-2026,24,30647.40,1101.58,1094.76,1094.76,10000.00,10000.00
05-06-2026,1,28634.10,1357.83,1351.02,1351.02,10000.00,10000.00
05-06-2026,2,22461.08,2244.25,2237.45,2237.45,10000.00,10000.00
05-06-2026,3,17442.30,2799.50,2792.69,2792.69,10000.00,10000.00
05-06-2026,4,13757.48,3038.30,3031.50,3031.50,10000.00,10000.00
05-06-2026,5,15005.00,3491.48,3464.75,3464.75,9500.16,9524.54
05-06-2026,6,15435.58,4367.13,4173.35,4173.35,7750.10,7769.81
05-06-2026,7,14994.40,8300.98,5659.08,5659.08,4840.02,4839.13
05-06-2026,8,13618.90,19467.30,5950.20,5950.20,3178.77,3164.67
05-06-2026,9,13320.50,32244.65,6972.10,6972.10,1999.72,1991.60
05-06-2026,10,14766.70,41868.30,8508.14,8508.14,1566.80,1566.50
05-06-2026,11,15068.25,44587.80,8667.82,8667.82,1275.64,1271.88
05-06-2026,12,15066.53,45371.75,8470.90,8470.90,1048.30,1048.30
05-06-2026,13,14871.38,43182.00,8572.95,8572.95,1048.52,1048.52
05-06-2026,14,14300.93,41802.35,7944.89,7944.89,1188.35,1193.69
05-06-2026,15,16810.95,35371.35,8395.62,8395.62,2072.59,2080.47
05-06-2026,16,17005.33,24741.53,7628.74,7628.74,2910.58,2905.12
05-06-2026,17,15003.35,18022.65,6146.98,6146.98,3073.83,3071.58
05-06-2026,18,13302.95,11936.03,5718.35,5718.35,3823.19,3818.53
05-06-2026,19,11378.70,6081.55,4086.42,4086.42,5611.90,5475.76
05-06-2026,20,17081.38,2681.60,2674.80,2674.80,10000.00,10000.00
05-06-2026,21,19986.70,1885.85,1879.05,1879.05,10000.00,10000.00
05-06-2026,22,25014.18,1300.20,1293.39,1293.39,10000.00,10000.00
05-06-2026,23,29760.35,1273.50,1266.70,1266.70,10000.00,10000.00
05-06-2026,24,31775.15,971.28,964.46,964.46,10000.00,10000.00
06-06-2026,1,17905.68,2587.28,2580.47,2580.47,10000.00,10000.00
06-06-2026,2,15444.98,3477.48,3470.67,3470.67,10000.00,10000.00
06-06-2026,3,13637.00,5582.50,5126.08,5126.08,5800.19,5769.70
06-06-2026,4,12703.48,6691.10,4946.38,4946.38,4435.56,4433.97
06-06-2026,5,14370.80,7582.78,6523.65,6523.65,4777.30,4781.74
06-06-2026,6,14739.65,8529.78,6902.34,6902.34,4565.10,4570.21
06-06-2026,7,13649.35,13773.50,7419.45,7419.45,3795.04,3802.77
06-06-2026,8,11130.70,23238.83,6520.58,6520.58,2927.34,2928.01
06-06-2026,9,11310.63,37011.85,7722.08,7722.08,1976.67,1953.75
06-06-2026,10,11811.63,46961.65,9200.87,9200.87,1141.08,1138.67
06-06-2026,11,11535.35,48908.35,9007.08,9007.08,1048.27,1048.27
06-06-2026,12,11260.95,49233.98,8700.89,8700.89,1048.26,1048.26
06-06-2026,13,10289.00,47652.15,8080.47,8080.47,1048.15,1048.15
06-06-2026,14,10199.45,46330.25,8001.67,8001.67,1048.14,1048.14
06-06-2026,15,12214.25,37964.60,8888.02,8888.02,1713.65,1726.54
06-06-2026,16,12110.50,27698.70,8016.63,8016.63,2655.65,2652.20
06-06-2026,17,11627.00,22616.35,7316.84,7316.84,2909.23,2910.04
06-06-2026,18,11721.25,15873.70,6934.67,6934.67,3345.06,3350.66
06-06-2026,19,10098.75,9492.90,4489.16,4489.16,3334.33,3336.43
06-06-2026,20,13102.70,5079.85,4779.85,4779.85,7959.25,7822.36
06-06-2026,21,14910.03,3411.75,3404.95,3404.95,10000.00,10000.00
06-06-2026,22,18963.08,2281.13,2274.32,2274.32,10000.00,10000.00
06-06-2026,23,23244.63,2448.10,2441.28,2441.28,10000.00,10000.00
06-06-2026,24,23398.68,1771.83,1765.03,1765.03,10000.00,10000.00
07-06-2026,1,17316.60,2202.30,2195.50,2195.50,10000.00,10000.00
07-06-2026,2,13433.95,2564.78,2557.97,2557.97,10000.00,10000.00
07-06-2026,3,10919.73,3040.53,2921.40,2921.40,8049.91,8063.47
07-06-2026,4,10264.68,4745.85,3971.63,3971.63,4654.57,4656.10
07-06-2026,5,12639.08,5636.53,5424.90,5424.90,6750.34,6749.55
07-06-2026,6,12412.58,6717.05,6198.40,6198.40,5621.11,5612.79
07-06-2026,7,12398.03,10800.30,7295.14,7295.14,4287.08,4309.60
07-06-2026,8,9852.20,21468.88,6013.60,6013.60,2545.96,2556.73
07-06-2026,9,9917.88,34039.88,6798.75,6798.75,1794.36,1787.56
07-06-2026,10,10042.18,43599.20,7645.81,7645.81,1300.36,1300.36
07-06-2026,11,9837.35,46545.40,7700.89,7700.90,1036.08,1036.16
07-06-2026,12,9391.00,46899.25,7727.94,7727.94,506.46,506.45
07-06-2026,13,8994.08,45784.30,7665.67,7665.67,499.99,499.99
07-06-2026,14,9169.68,45390.98,7855.38,7855.38,636.85,637.26
07-06-2026,15,10772.60,39915.45,7562.95,7562.95,1301.63,1296.89
07-06-2026,16,10340.30,29258.40,6751.03,6751.03,2002.92,1994.37
07-06-2026,17,9901.70,22415.80,6051.75,6051.75,2445.43,2450.94
07-06-2026,18,9455.20,16122.20,6207.60,6207.60,3139.66,3137.96
07-06-2026,19,7875.40,12037.90,4120.98,4120.98,1977.38,2001.49
07-06-2026,20,9173.63,7192.78,4468.75,4468.75,4510.22,4513.06
07-06-2026,21,10396.13,4446.83,3682.75,3682.75,7162.60,7166.56
07-06-2026,22,12900.05,2642.55,2628.75,2628.75,10000.00,10000.00
07-06-2026,23,18940.50,2586.43,2579.62,2579.62,10000.00,10000.00
07-06-2026,24,17777.55,1796.80,1789.99,1789.99,10000.00,10000.00
08-06-2026,1,17915.50,1744.20,1744.19,1744.19,10000.00,10000.00
08-06-2026,2,12685.95,2931.10,2931.10,2931.10,10000.00,10000.00
08-06-2026,3,11226.60,3481.70,3456.70,3456.70,10000.00,10000.00
08-06-2026,4,10666.68,4270.30,3753.40,3753.40,6683.28,6673.19
08-06-2026,5,12147.33,5165.63,4359.15,4359.15,5588.55,5586.68
08-06-2026,6,12426.88,6333.13,4566.28,4566.28,4614.74,4622.04
08-06-2026,7,12764.83,9035.40,5527.80,5527.80,4392.36,4397.20
08-06-2026,8,10832.73,18695.23,5393.13,5393.13,2629.53,2622.53
08-06-2026,9,11292.78,31862.35,7189.08,7189.08,1999.12,1996.85
08-06-2026,10,11450.15,41605.28,7912.33,7912.33,1463.76,1461.50
08-06-2026,11,11159.43,45163.63,7866.84,7866.84,1048.25,1048.25
08-06-2026,12,11343.80,43917.20,7695.34,7695.34,1048.26,1048.26
08-06-2026,13,11007.63,41694.18,7708.60,7708.60,1048.50,1048.50
08-06-2026,14,11361.65,40841.03,7917.14,7917.14,1121.52,1125.03
08-06-2026,15,14045.55,34836.40,8899.13,8899.13,2091.39,2086.62
08-06-2026,16,13925.60,25429.33,7266.53,7266.53,2716.30,2713.87
08-06-2026,17,13620.90,18869.28,6426.43,6426.43,3016.55,3016.91
08-06-2026,18,11795.88,12634.10,6128.55,6128.55,3537.63,3535.90
08-06-2026,19,10490.78,7485.30,4390.85,4390.85,4059.23,4056.30
08-06-2026,20,14071.60,2728.58,2721.77,2721.77,10000.00,10000.00
08-06-2026,21,18044.45,2388.00,2381.20,2381.20,10000.00,10000.00
08-06-2026,22,25013.43,2043.28,2036.47,2036.47,10000.00,10000.00
08-06-2026,23,35056.53,1493.00,1486.20,1486.20,10000.00,10000.00
08-06-2026,24,34251.13,1118.23,1111.43,1111.43,10000.00,10000.00
09-06-2026,1,17084.83,2249.90,2243.09,2243.09,10000.00,10000.00
09-06-2026,2,13539.80,3008.78,3001.98,3001.98,10000.00,10000.00
09-06-2026,3,11720.75,4599.43,4309.92,4309.92,8000.23,8060.00
09-06-2026,4,10462.60,5590.00,4181.18,4181.18,5039.51,5053.37
09-06-2026,5,11640.98,6528.05,5323.03,5323.03,5596.23,5600.34
09-06-2026,6,11652.65,6622.58,5277.28,5277.28,5022.32,5061.57
09-06-2026,7,11944.75,9576.58,6399.00,6399.00,4537.01,4543.26
09-06-2026,8,10176.63,19976.10,5904.39,5904.39,3331.48,3321.67
09-06-2026,9,10807.68,35142.05,7914.54,7914.54,2300.38,2283.79
09-06-2026,10,10827.03,45212.65,8640.59,8640.59,1223.83,1218.85
09-06-2026,11,10683.10,48066.95,8125.46,8125.46,1048.38,1048.38
09-06-2026,12,11019.38,47641.63,8035.41,8035.41,1048.34,1048.34
09-06-2026,13,10970.20,45884.05,9221.63,9221.64,1048.86,1048.86
09-06-2026,14,11504.33,44812.13,8657.87,8657.87,1200.72,1208.01
09-06-2026,15,14373.28,37996.78,9560.73,9560.73,2214.59,2209.13
09-06-2026,16,13897.35,27734.80,8215.05,8215.05,3053.31,3051.63
09-06-2026,17,12895.28,22253.03,7506.75,7506.75,3283.82,3280.28
09-06-2026,18,11082.60,14334.13,6973.47,6973.47,3616.27,3615.41
09-06-2026,19,9794.70,8567.85,4858.33,4858.33,4005.43,4054.37
09-06-2026,20,13595.25,4368.68,4361.87,4361.87,10000.00,10000.00
09-06-2026,21,16733.90,3368.30,3361.50,3361.50,10000.00,10000.00
09-06-2026,22,22691.60,3395.90,3389.10,3389.10,10000.00,10000.00
09-06-2026,23,26747.40,2648.95,2642.15,2642.15,10000.00,10000.00
09-06-2026,24,27767.88,1831.55,1824.74,1824.74,10000.00,10000.00
10-06-2026,1,21010.53,1875.60,1868.79,1868.79,10000.00,10000.00
10-06-2026,2,14306.93,2643.03,2636.23,2636.23,10000.00,10000.00
10-06-2026,3,12140.30,2920.08,2913.28,2913.28,10000.00,10000.00
10-06-2026,4,11225.20,3676.60,3042.26,3042.26,6062.33,6057.20
10-06-2026,5,11551.08,4468.08,3889.50,3889.50,6124.32,6127.17
10-06-2026,6,11520.03,5281.90,4387.75,4387.75,5064.78,5090.61
10-06-2026,7,12151.70,9599.95,5324.77,5324.77,4303.09,4306.66
10-06-2026,8,11083.08,19079.50,5470.53,5470.53,2977.69,2970.24
10-06-2026,9,10849.53,33718.58,7751.36,7751.36,2258.56,2246.90
10-06-2026,10,11640.98,43178.38,8723.00,8723.00,1579.41,1578.71
10-06-2026,11,11590.33,46085.00,8624.90,8624.90,1201.34,1205.17
10-06-2026,12,11768.70,46242.55,8503.22,8503.23,1092.61,1092.61
10-06-2026,13,11770.20,44467.23,8895.16,8895.16,1107.32,1107.48
10-06-2026,14,12677.15,43696.78,9684.52,9684.52,1613.13,1629.04
10-06-2026,15,15718.73,37408.83,10365.30,10365.30,2479.69,2472.48
10-06-2026,16,15250.90,27214.08,8663.81,8663.81,3231.45,3227.36
10-06-2026,17,13798.53,20938.80,8011.73,8011.73,3419.15,3418.19
10-06-2026,18,12463.20,13237.68,7013.61,7013.61,3588.90,3585.12
10-06-2026,19,11658.65,7478.63,4992.46,4992.46,4178.32,4125.76
10-06-2026,20,15563.88,3813.43,3806.62,3806.62,10000.00,10000.00
10-06-2026,21,19521.63,2998.83,2992.03,2992.03,10000.00,10000.00
10-06-2026,22,25728.05,2775.55,2768.75,2768.75,10000.00,10000.00
10-06-2026,23,28666.55,1885.45,1878.65,1878.65,10000.00,10000.00
10-06-2026,24,28616.45,1584.48,1577.67,1577.67,10000.00,10000.00
11-06-2026,1,14728.78,2808.30,2742.50,2742.50,10000.00,10000.00
11-06-2026,2,11460.20,4115.45,3445.98,3445.98,7625.06,7567.22
11-06-2026,3,9825.43,5324.05,2942.85,2942.85,4343.52,4344.07
11-06-2026,4,9471.53,5523.10,2725.98,2725.98,4052.92,4052.08
11-06-2026,5,10596.10,7155.05,3974.62,3974.62,4227.62,4241.18
11-06-2026,6,11531.80,7934.53,4929.90,4929.90,4406.99,4408.93
11-06-2026,7,12149.73,12987.70,6083.30,6083.30,3967.22,3971.50
11-06-2026,8,10739.38,21763.63,5953.91,5953.91,3171.94,3162.75
11-06-2026,9,10246.08,35534.85,7731.05,7731.05,2109.35,2097.64
11-06-2026,10,10555.60,46349.98,7984.48,7984.48,1363.48,1366.34
11-06-2026,11,11781.48,49632.28,8910.32,8910.32,1352.13,1352.13
11-06-2026,12,11941.40,48753.05,9020.12,9020.12,1150.30,1149.41
11-06-2026,13,12058.00,44992.35,9384.24,9384.24,1152.01,1151.64
11-06-2026,14,11838.85,42178.45,9342.41,9342.41,1459.32,1466.55
11-06-2026,15,13551.15,35073.30,10085.01,10085.01,2330.64,2329.01
11-06-2026,16,13700.23,26230.10,8724.02,8724.02,3073.81,3071.94
11-06-2026,17,13120.98,22554.30,7848.08,7848.08,3205.09,3206.09
11-06-2026,18,12822.53,17160.93,8052.88,8052.88,3408.17,3407.67
11-06-2026,19,9663.75,11485.00,4423.68,4423.68,3272.31,3236.43
11-06-2026,20,11706.80,6929.13,4862.86,4862.86,5503.42,5496.17
11-06-2026,21,11834.73,4874.80,4036.15,4036.15,8899.88,8896.25
11-06-2026,22,16742.83,4114.50,3663.10,3663.10,10000.00,10000.00
11-06-2026,23,22298.08,3748.85,3302.44,3302.44,10000.00,10000.00
11-06-2026,24,15951.85,2935.75,2676.65,2676.65,10000.00,10000.00
12-06-2026,1,11163.08,4276.83,2940.08,2940.08,6062.92,6059.66
12-06-2026,2,10029.45,5399.98,3060.15,3060.15,4389.95,4400.75
12-06-2026,3,10043.70,8782.53,3590.83,3590.83,3576.76,3572.30
12-06-2026,4,10387.53,11264.70,4100.38,4100.38,3403.68,3404.45
12-06-2026,5,11194.08,13689.65,4935.88,4935.88,3388.37,3386.55
12-06-2026,6,11438.53,14342.20,5324.53,5324.53,3439.02,3435.43
12-06-2026,7,11585.85,19601.00,6483.13,6483.13,3102.35,3103.21
12-06-2026,8,10422.55,27882.35,6655.40,6655.40,2403.58,2380.43
12-06-2026,9,8962.78,42654.03,6935.20,6935.20,1399.35,1396.99
12-06-2026,10,8324.10,51990.20,6683.92,6683.92,876.79,877.69
12-06-2026,11,8665.75,55119.50,6778.05,6778.05,940.01,936.74
12-06-2026,12,9148.03,56180.43,6799.80,6799.80,1047.46,1046.86
12-06-2026,13,8670.48,53296.60,6599.85,6599.85,1092.05,1092.05
12-06-2026,14,9082.88,51283.30,7055.85,7055.85,1092.38,1092.40
12-06-2026,15,11067.55,42102.40,8016.85,8016.85,1846.13,1851.42
12-06-2026,16,11360.25,31522.68,7059.31,7059.31,2518.99,2518.17
12-06-2026,17,12080.55,26415.18,6983.78,6983.78,2660.39,2661.03
12-06-2026,18,11604.38,18747.38,6189.35,6189.35,2828.38,2826.08
12-06-2026,19,10920.60,11828.70,5057.30,5057.30,3419.27,3417.13
12-06-2026,20,11970.23,6724.30,4901.30,4901.30,4833.71,4823.49
12-06-2026,21,11293.08,4858.20,3722.10,3722.10,6050.18,6056.49
12-06-2026,22,13152.10,4688.80,3763.97,3763.97,9749.62,9758.75
12-06-2026,23,14764.03,4001.53,3555.13,3555.13,10000.00,10000.00
12-06-2026,24,14093.63,3294.98,3035.87,3035.87,10000.00,10000.00
13-06-2026,1,12596.45,7175.00,5359.95,5359.95,5533.37,5528.87
13-06-2026,2,12432.15,9630.40,5758.30,5758.30,4245.05,4241.88
13-06-2026,3,11788.10,11219.85,5478.85,5478.85,4032.39,4032.50
13-06-2026,4,10509.23,12810.35,4812.00,4812.00,3405.02,3421.93
13-06-2026,5,11075.48,13714.25,5391.18,5391.18,3454.88,3453.98
13-06-2026,6,10717.98,14060.58,5219.75,5219.75,3047.17,3049.50
13-06-2026,7,11282.73,19005.70,6315.70,6315.70,2806.37,2808.04
13-06-2026,8,9995.78,27801.35,7131.28,7131.28,2177.37,2172.36
13-06-2026,9,8371.25,40946.95,6499.51,6499.51,1148.61,1145.80
13-06-2026,10,6835.68,50857.15,5687.04,5687.04,499.40,499.40
13-06-2026,11,6549.80,54511.53,5366.33,5366.33,491.98,491.92
13-06-2026,12,6878.25,54933.33,5481.60,5481.60,552.31,550.50
13-06-2026,13,6781.78,52796.83,5638.93,5638.93,1092.47,1092.46
13-06-2026,14,6838.30,49763.55,5581.30,5581.30,1231.52,1231.40
13-06-2026,15,8994.03,41521.25,6495.19,6495.19,1715.34,1724.63
13-06-2026,16,9552.35,28984.68,6476.21,6476.21,2264.58,2264.96
13-06-2026,17,10744.48,23486.25,6867.95,6867.95,2400.61,2399.46
13-06-2026,18,10380.88,18686.65,6089.67,6089.67,2522.61,2517.07
13-06-2026,19,10457.48,14347.05,5763.03,5763.03,2932.69,2948.39
13-06-2026,20,12414.28,9756.50,6304.03,6304.03,4373.41,4376.08
13-06-2026,21,12524.35,8784.23,6044.78,6044.78,4597.19,4598.98
13-06-2026,22,13296.78,6990.65,4901.90,4901.90,5710.70,5709.85
13-06-2026,23,15376.40,6564.80,5129.68,5129.68,9399.83,9422.13
13-06-2026,24,16022.28,5705.13,4699.29,4699.29,10000.00,10000.00
14-06-2026,1,15168.35,11025.73,7687.31,7687.31,4905.69,4906.34
14-06-2026,2,13974.48,12356.73,7510.03,7510.03,4323.25,4329.35
14-06-2026,3,11832.30,13920.33,6228.33,6228.33,3490.68,3493.44
14-06-2026,4,10743.38,15009.25,5115.56,5115.56,3333.87,3334.36
14-06-2026,5,10463.75,15820.60,4865.42,4865.42,3184.73,3185.22
14-06-2026,6,10380.40,15866.48,4895.38,4895.38,3137.57,3137.03
14-06-2026,7,10202.38,21681.43,5962.88,5962.88,2600.01,2592.77
14-06-2026,8,8756.35,29454.63,6336.48,6336.48,1905.70,1900.31
14-06-2026,9,7165.98,44706.00,5900.61,5900.61,416.29,418.64
14-06-2026,10,5946.10,54681.13,5425.05,5425.05,199.68,199.68
14-06-2026,11,6019.38,58147.20,5498.44,5498.44,199.56,199.56
14-06-2026,12,6900.63,58062.48,6385.11,6385.11,199.71,199.71
14-06-2026,13,6532.65,56057.73,6361.47,6361.47,199.75,199.75
14-06-2026,14,6536.38,54007.15,6365.73,6365.73,199.82,199.82
14-06-2026,15,9175.00,47552.80,7550.80,7550.80,957.07,966.09
14-06-2026,16,8893.80,35261.75,6802.03,6802.03,1821.97,1820.28
14-06-2026,17,8066.95,29909.98,6180.60,6180.60,1474.74,1475.59
14-06-2026,18,7426.53,24511.05,5633.53,5633.53,1431.70,1433.36
14-06-2026,19,8341.70,18653.08,6161.51,6161.51,2156.88,2158.27
14-06-2026,20,9616.63,16098.48,5184.03,5184.03,2771.37,2770.06
14-06-2026,21,9957.50,14376.00,5273.18,5273.18,3147.36,3148.43
14-06-2026,22,11995.73,12400.18,6786.02,6786.02,4120.73,4146.00
14-06-2026,23,13761.40,11077.85,6854.49,6854.49,6263.70,6265.23
14-06-2026,24,13757.03,10035.93,6787.43,6787.43,6624.45,6645.73
15-06-2026,1,13687.03,8774.58,6116.20,6116.20,5205.67,5202.60
15-06-2026,2,12784.68,9896.90,6555.00,6555.00,4756.30,4764.94
15-06-2026,3,11125.83,11686.95,5983.30,5983.30,3995.42,3994.33
15-06-2026,4,10700.08,13388.18,5928.93,5928.93,3639.70,3639.65
15-06-2026,5,10560.13,14503.35,5911.25,5911.25,3612.33,3612.33
15-06-2026,6,10414.93,14654.28,5698.38,5698.38,3506.71,3506.30
15-06-2026,7,10920.03,18973.48,5790.82,5790.82,3140.27,3143.07
15-06-2026,8,9514.48,28835.08,5857.50,5857.50,2305.10,2302.73
15-06-2026,9,8185.43,41364.93,5931.73,5931.73,1283.26,1291.60
15-06-2026,10,7726.38,48940.68,6081.64,6081.64,927.89,928.28
15-06-2026,11,7520.58,53001.88,5918.86,5918.86,752.71,751.83
15-06-2026,12,7970.95,52136.38,5982.60,5982.60,1092.09,1092.09
15-06-2026,13,7622.78,49871.33,5961.34,5961.34,1092.38,1092.38
15-06-2026,14,7606.23,47705.28,5949.83,5949.83,1092.61,1092.61
15-06-2026,15,10420.25,40962.63,7605.08,7605.08,1736.55,1739.61
15-06-2026,16,10576.15,28634.18,6265.97,6265.97,2504.21,2501.39
15-06-2026,17,11694.90,24309.85,6384.20,6384.20,2832.50,2850.83
15-06-2026,18,11854.60,17084.00,6796.20,6796.20,3241.66,3241.16
15-06-2026,19,11084.85,11147.30,5635.50,5635.50,3752.83,3757.38
