date,hour,exchange,mcp,mcv,buy_volume,sell_volume
2026-01-01,1.0,IEX,2.79457,4782.39,9759.28,23795.28
2026-01-01,2.0,IEX,2.76925,5353.33,10809.63,24832.33
2026-01-01,3.0,IEX,2.88967,7006.71,13285.58,25682.8
2026-01-01,4.0,IEX,2.9115,7598.78,14113.85,25612.15
2026-01-01,5.0,IEX,2.96313,6642.53,13261.13,23411.75
2026-01-01,6.0,IEX,3.3593,6560.34,13470.85,18157.25
2026-01-01,7.0,IEX,4.29204,8486.7,16142.28,12847.38
2026-01-01,8.0,IEX,8.910219999999999,9281.95,21535.23,9993.45
2026-01-01,9.0,IEX,8.90017,9502.45,21152.55,9758.05
2026-01-01,10.0,IEX,5.48804,9947.55,19490.65,11379.6
2026-01-01,11.0,IEX,3.47673,6190.46,14575.53,10777.3
2026-01-01,12.0,IEX,3.27705,5693.18,13882.03,16340.73
2026-01-01,13.0,IEX,3.0248600000000003,6344.03,12096.83,23414.63
2026-01-01,14.0,IEX,2.60539,5724.82,10747.88,27555.83
2026-01-01,15.0,IEX,2.6807,6688.66,13374.33,24054.53
2026-01-01,16.0,IEX,3.0241700000000002,6136.09,12998.55,18129.88
2026-01-01,17.0,IEX,3.6766900000000002,7251.53,14354.63,14142.73
2026-01-01,18.0,IEX,7.5326,5683.12,16109.08,6514.38
2026-01-01,19.0,IEX,10.0,4766.92,17607.45,4986.93
2026-01-01,20.0,IEX,7.82854,5631.43,13948.33,6166.73
2026-01-01,21.0,IEX,4.74096,5547.85,12072.75,7974.1
2026-01-01,22.0,IEX,4.16481,6325.73,11830.25,12723.08
2026-01-01,23.0,IEX,3.30918,5447.64,10591.7,18069.6
2026-01-01,24.0,IEX,3.0342399999999996,5023.75,9885.8,22532.05
2026-01-02,1.0,IEX,2.91133,5823.09,11728.23,25811.93
2026-01-02,2.0,IEX,2.67068,5824.46,12462.78,27064.9
2026-01-02,3.0,IEX,2.6767600000000003,6816.04,13438.05,28607.8
2026-01-02,4.0,IEX,2.76782,7956.94,13807.13,28744.8
2026-01-02,5.0,IEX,2.86621,7594.28,13998.8,27597.48
2026-01-02,6.0,IEX,3.35865,7533.18,13466.98,20552.28
2026-01-02,7.0,IEX,4.25351,8719.8,15693.9,13366.0
2026-01-02,8.0,IEX,8.83858,9938.0,20177.95,10919.15
2026-01-02,9.0,IEX,7.33641,9847.52,18697.23,11373.9
2026-01-02,10.0,IEX,4.68756,9205.45,18962.68,12124.0
2026-01-02,11.0,IEX,3.93883,7924.34,17813.85,13630.7
2026-01-02,12.0,IEX,3.58209,7156.35,16621.5,17236.13
2026-01-02,13.0,IEX,3.34159,7326.68,15204.83,23270.5
2026-01-02,14.0,IEX,3.13171,6305.35,14119.28,27236.73
2026-01-02,15.0,IEX,3.13615,7721.85,16302.45,23636.88
2026-01-02,16.0,IEX,3.4825500000000003,8457.75,16894.13,17515.75
2026-01-02,17.0,IEX,5.98716,9572.18,19021.58,11965.75
2026-01-02,18.0,IEX,10.0,4853.16,21314.33,5293.18
2026-01-02,19.0,IEX,10.0,3980.65,23335.7,4420.65
2026-01-02,20.0,IEX,10.0,4483.25,18830.58,4923.25
2026-01-02,21.0,IEX,5.41462,6282.68,14915.35,7307.6
2026-01-02,22.0,IEX,4.4554,6373.76,12664.03,11453.83
2026-01-02,23.0,IEX,3.9033200000000003,6186.88,11649.25,16847.0
2026-01-02,24.0,IEX,3.3889,5494.95,10878.75,21676.83
2026-01-03,1.0,IEX,2.92932,6733.75,12127.98,28452.5
2026-01-03,2.0,IEX,2.76532,6880.24,12667.18,29780.9
2026-01-03,3.0,IEX,2.69551,7441.5,13422.08,30553.7
2026-01-03,4.0,IEX,2.69061,8021.22,13864.0,30898.1
2026-01-03,5.0,IEX,2.7929299999999997,7409.8,13485.23,29791.18
2026-01-03,6.0,IEX,3.1655300000000004,6365.5,12688.38,22362.65
2026-01-03,7.0,IEX,3.9443200000000003,6483.18,13778.7,14476.53
2026-01-03,8.0,IEX,6.8316300000000005,9593.66,18091.53,12488.68
2026-01-03,9.0,IEX,5.08688,9689.05,18402.38,12248.28
2026-01-03,10.0,IEX,4.73167,9976.7,20542.65,13116.33
2026-01-03,11.0,IEX,4.104430000000001,7568.45,16498.7,12903.13
2026-01-03,12.0,IEX,3.66031,8396.23,16238.2,18005.83
2026-01-03,13.0,IEX,3.3913699999999998,7905.93,14482.9,24137.4
2026-01-03,14.0,IEX,3.22931,6401.98,13322.55,28096.68
2026-01-03,15.0,IEX,3.25665,7393.0,14885.48,24815.73
2026-01-03,16.0,IEX,3.56562,8989.23,16262.73,19512.85
2026-01-03,17.0,IEX,4.195930000000001,8352.55,16827.7,13820.48
2026-01-03,18.0,IEX,10.0,6063.04,21239.9,7292.35
2026-01-03,19.0,IEX,10.0,4603.32,22907.6,5757.63
2026-01-03,20.0,IEX,9.399790000000001,5878.48,18180.25,7200.95
2026-01-03,21.0,IEX,4.931649999999999,6997.05,14067.98,9804.65
2026-01-03,22.0,IEX,4.22479,7116.95,12665.85,13578.43
2026-01-03,23.0,IEX,3.75225,7216.53,12830.98,19764.08
2026-01-03,24.0,IEX,3.02306,6888.26,11903.58,24336.9
2026-01-04,1.0,IEX,2.7868000000000004,5755.2,11899.13,27567.95
2026-01-04,2.0,IEX,2.71541,6414.04,12455.58,29002.95
2026-01-04,3.0,IEX,2.67487,7149.3,13659.0,29697.6
2026-01-04,4.0,IEX,2.67009,7104.0,13062.78,29923.03
2026-01-04,5.0,IEX,2.73535,6836.84,13675.68,28467.45
2026-01-04,6.0,IEX,3.11626,6489.6,13621.25,22969.85
2026-01-04,7.0,IEX,3.83697,7995.5,15290.03,16966.03
2026-01-04,8.0,IEX,4.45592,9293.43,17804.6,15740.2
2026-01-04,9.0,IEX,4.376600000000001,8509.88,17736.95,15538.2
2026-01-04,10.0,IEX,4.0513200000000005,7617.61,16513.13,14036.03
2026-01-04,11.0,IEX,3.4539400000000002,6567.18,14443.15,14974.73
2026-01-04,12.0,IEX,2.9307600000000003,6029.86,13574.33,21692.73
2026-01-04,13.0,IEX,2.8415100000000004,6173.21,12470.1,26647.28
2026-01-04,14.0,IEX,2.65538,5746.9,11118.1,30928.93
2026-01-04,15.0,IEX,2.63283,5931.82,13006.68,29448.23
2026-01-04,16.0,IEX,2.7962399999999996,5984.53,12664.63,22869.98
2026-01-04,17.0,IEX,3.30143,8101.27,14120.8,19363.4
2026-01-04,18.0,IEX,4.14918,6513.95,13715.98,12300.2
2026-01-04,19.0,IEX,5.0800600000000005,5880.28,14241.48,9634.98
2026-01-04,20.0,IEX,4.50476,5016.75,11520.83,10357.33
2026-01-04,21.0,IEX,3.9639,5977.32,10786.88,12228.73
2026-01-04,22.0,IEX,3.84505,6050.08,10562.18,15987.93
2026-01-04,23.0,IEX,3.4612800000000004,6022.57,11023.75,21677.58
2026-01-04,24.0,IEX,2.8869000000000002,5450.52,10046.88,26168.33
2026-01-05,1.0,IEX,2.45405,6723.85,10405.58,31741.43
2026-01-05,2.0,IEX,2.41859,6996.38,10797.68,33111.93
2026-01-05,3.0,IEX,2.37502,7918.99,11573.35,33619.03
2026-01-05,4.0,IEX,2.39438,8308.44,12021.43,33335.4
2026-01-05,5.0,IEX,2.5065,8355.58,12605.7,31851.18
2026-01-05,6.0,IEX,2.79534,6433.64,11862.83,24811.88
2026-01-05,7.0,IEX,3.6567800000000004,7250.68,14298.5,17453.65
2026-01-05,8.0,IEX,6.822310000000001,10866.98,18591.1,14582.6
2026-01-05,9.0,IEX,6.68975,10933.15,19264.85,13932.55
2026-01-05,10.0,IEX,4.71718,9050.4,18963.2,13247.53
2026-01-05,11.0,IEX,3.5175,7721.75,15524.28,12927.9
2026-01-05,12.0,IEX,3.28132,8886.6,16391.7,19795.73
2026-01-05,13.0,IEX,2.8257800000000004,7217.97,15892.43,25813.48
2026-01-05,14.0,IEX,2.55906,7313.02,14283.65,30560.88
2026-01-05,15.0,IEX,2.8796399999999998,8020.34,15783.75,27931.9
2026-01-05,16.0,IEX,3.24569,9203.69,16538.03,21894.35
2026-01-05,17.0,IEX,4.03508,8412.28,15835.4,14609.35
2026-01-05,18.0,IEX,7.66024,5733.9,17857.9,8205.53
2026-01-05,19.0,IEX,10.0,4599.39,19714.45,6656.8
2026-01-05,20.0,IEX,9.125440000000001,5485.65,17315.43,7622.75
2026-01-05,21.0,IEX,4.857810000000001,6200.88,13769.73,10437.88
2026-01-05,22.0,IEX,3.8510999999999997,6605.16,11644.75,16036.23
2026-01-05,23.0,IEX,3.3339499999999997,6588.13,11693.33,20316.38
2026-01-05,24.0,IEX,2.76448,6089.57,10430.7,25437.2
2026-01-06,1.0,IEX,2.5728299999999997,7600.3,13100.18,30408.9
2026-01-06,2.0,IEX,2.5202600000000004,8056.9,13392.93,32272.53
2026-01-06,3.0,IEX,2.49747,8626.3,14145.18,33394.5
2026-01-06,4.0,IEX,2.5843499999999997,9561.31,14902.93,33761.08
2026-01-06,5.0,IEX,2.63803,9007.45,15542.88,33012.55
2026-01-06,6.0,IEX,3.00073,7710.8,14531.75,24098.65
2026-01-06,7.0,IEX,3.98659,7995.23,16944.68,15770.25
2026-01-06,8.0,IEX,7.16822,9262.23,20535.53,12096.03
2026-01-06,9.0,IEX,5.38692,9360.14,20219.83,12342.45
2026-01-06,10.0,IEX,3.95302,9901.8,19275.43,14589.63
2026-01-06,11.0,IEX,3.04238,9029.33,17828.53,15018.33
2026-01-06,12.0,IEX,3.05062,9576.36,19130.4,21517.2
2026-01-06,13.0,IEX,2.90299,8527.28,16790.08,25949.58
2026-01-06,14.0,IEX,2.50159,8295.4,15193.9,30053.18
2026-01-06,15.0,IEX,2.73307,8932.86,17987.98,27638.2
2026-01-06,16.0,IEX,3.1974,9554.92,18467.75,22058.4
2026-01-06,17.0,IEX,4.00146,8729.8,17461.0,14488.63
2026-01-06,18.0,IEX,8.865110000000001,6026.35,17969.08,8087.33
2026-01-06,19.0,IEX,10.0,5290.32,21694.1,7162.93
2026-01-06,20.0,IEX,8.00057,5602.15,16249.88,8148.55
2026-01-06,21.0,IEX,4.56458,5531.35,12128.73,10103.25
2026-01-06,22.0,IEX,4.20176,6989.25,13726.18,14838.7
2026-01-06,23.0,IEX,3.65985,6081.83,13364.1,19191.65
2026-01-06,24.0,IEX,2.87942,5806.8,12025.18,25114.35
2026-01-07,1.0,IEX,2.81962,6214.65,12139.28,27321.35
2026-01-07,2.0,IEX,2.74694,6645.58,12816.0,29568.03
2026-01-07,3.0,IEX,2.67867,7385.34,14092.3,30771.58
2026-01-07,4.0,IEX,2.7128400000000004,8010.5,14841.1,31072.43
2026-01-07,5.0,IEX,2.84598,7843.26,15377.93,30180.83
2026-01-07,6.0,IEX,3.34444,7147.42,14622.08,20570.13
2026-01-07,7.0,IEX,5.18085,9669.06,19889.83,14141.9
2026-01-07,8.0,IEX,10.0,9235.48,23811.53,11124.68
2026-01-07,9.0,IEX,8.37519,9512.24,23264.8,11618.68
2026-01-07,10.0,IEX,5.19976,9287.45,20653.53,12438.83
2026-01-07,11.0,IEX,3.95166,8148.76,19528.53,13264.55
2026-01-07,12.0,IEX,3.22837,8115.26,18127.35,19039.65
2026-01-07,13.0,IEX,3.14429,7854.34,15280.48,23390.13
2026-01-07,14.0,IEX,2.50288,6608.52,13805.55,27589.8
2026-01-07,15.0,IEX,2.91558,7590.86,16617.58,25345.85
2026-01-07,16.0,IEX,3.1916700000000002,8687.6,17711.75,21067.3
2026-01-07,17.0,IEX,4.59977,9925.39,19760.7,15521.5
2026-01-07,18.0,IEX,10.0,7013.3,23083.85,8885.9
2026-01-07,19.0,IEX,10.0,5650.65,25342.03,7523.25
2026-01-07,20.0,IEX,10.0,5995.57,19269.7,7868.18
2026-01-07,21.0,IEX,5.23963,6211.24,14162.15,9251.15
2026-01-07,22.0,IEX,4.469069999999999,6928.65,13364.58,12252.7
2026-01-07,23.0,IEX,3.34843,5981.15,12747.8,18377.1
2026-01-07,24.0,IEX,2.91028,5765.03,11923.98,24165.93
2026-01-08,1.0,IEX,2.81509,6543.88,12520.4,28051.43
2026-01-08,2.0,IEX,2.66246,6760.99,13009.9,29567.18
2026-01-08,3.0,IEX,2.6607399999999997,7328.72,13753.08,29836.2
2026-01-08,4.0,IEX,2.6806300000000003,8015.67,14571.8,30318.8
2026-01-08,5.0,IEX,2.84334,7729.43,14731.18,29421.05
2026-01-08,6.0,IEX,3.34047,7608.85,14760.98,21370.9
2026-01-08,7.0,IEX,4.4009,8690.65,17045.9,14917.98
2026-01-08,8.0,IEX,8.33867,9319.67,20322.53,11581.35
2026-01-08,9.0,IEX,9.17488,10187.18,22591.4,12234.38
2026-01-08,10.0,IEX,5.56063,10920.47,23113.8,14208.8
2026-01-08,11.0,IEX,3.89574,9155.7,19675.48,14708.18
2026-01-08,12.0,IEX,3.4362199999999996,8774.13,17303.75,18881.7
2026-01-08,13.0,IEX,3.25235,8036.1,14576.43,23512.7
2026-01-08,14.0,IEX,3.0469,7119.85,13329.65,27496.25
2026-01-08,15.0,IEX,3.2001999999999997,8404.48,16657.48,25102.2
2026-01-08,16.0,IEX,3.3944699999999997,9531.98,17651.73,20117.0
2026-01-08,17.0,IEX,3.86812,8934.88,16989.85,15314.15
2026-01-08,18.0,IEX,7.5039,7196.92,20280.0,9850.25
2026-01-08,19.0,IEX,10.0,5420.65,25358.55,7388.55
2026-01-08,20.0,IEX,10.0,5947.47,20620.28,7815.38
2026-01-08,21.0,IEX,5.97982,6430.3,15084.3,9234.4
2026-01-08,22.0,IEX,4.39017,6705.12,12935.68,11891.73
2026-01-08,23.0,IEX,3.53982,6311.6,12834.63,17726.85
2026-01-08,24.0,IEX,3.03048,6635.03,12804.8,23460.1
2026-01-09,1.0,IEX,2.64022,7052.23,12980.6,29927.8
2026-01-09,2.0,IEX,2.5604400000000003,7477.19,13156.25,31138.45
2026-01-09,3.0,IEX,2.57425,8304.98,13949.13,31808.1
2026-01-09,4.0,IEX,2.5573699999999997,8716.43,14227.9,32253.43
2026-01-09,5.0,IEX,2.663,8597.0,14964.33,31306.65
2026-01-09,6.0,IEX,3.17718,7065.29,14321.85,22399.43
2026-01-09,7.0,IEX,4.42587,7549.32,16020.55,13961.65
2026-01-09,8.0,IEX,9.32513,8317.87,21494.53,10222.4
2026-01-09,9.0,IEX,10.0,8661.72,23298.0,10529.63
2026-01-09,10.0,IEX,6.78759,10620.65,24102.18,12992.08
2026-01-09,11.0,IEX,4.65919,8415.58,20276.98,12217.48
2026-01-09,12.0,IEX,3.70392,9915.6,18999.13,17545.13
2026-01-09,13.0,IEX,3.32095,10350.27,17249.15,24275.18
2026-01-09,14.0,IEX,2.70716,8011.93,15658.93,28860.63
2026-01-09,15.0,IEX,2.9375500000000003,8637.16,18059.88,27290.63
2026-01-09,16.0,IEX,3.2719699999999996,10385.29,18865.25,22575.05
2026-01-09,17.0,IEX,4.01284,8761.28,18178.13,14006.25
2026-01-09,18.0,IEX,8.77478,6867.6,21417.73,8885.38
2026-01-09,19.0,IEX,10.0,5540.0,28783.73,7407.9
2026-01-09,20.0,IEX,10.0,5814.15,21683.58,7682.05
2026-01-09,21.0,IEX,5.1602,5886.35,14308.7,9097.58
2026-01-09,22.0,IEX,3.99325,6412.53,12164.38,12545.88
2026-01-09,23.0,IEX,3.4843200000000003,5783.74,12646.13,19056.68
2026-01-09,24.0,IEX,2.94146,6007.59,12581.03,25005.75
2026-01-10,1.0,IEX,2.6931599999999998,6591.19,12072.55,27827.93
2026-01-10,2.0,IEX,2.52669,7171.65,12251.38,29577.58
2026-01-10,3.0,IEX,2.5033000000000003,7702.15,13085.83,29859.03
2026-01-10,4.0,IEX,2.65523,8089.5,14291.18,30207.65
2026-01-10,5.0,IEX,2.72538,7886.25,14228.63,28895.63
2026-01-10,6.0,IEX,3.12055,6435.99,12999.6,21438.13
2026-01-10,7.0,IEX,4.35307,7898.73,16431.08,14771.6
2026-01-10,8.0,IEX,10.0,8585.35,22479.25,10638.05
2026-01-10,9.0,IEX,10.0,9921.95,23885.63,11974.65
2026-01-10,10.0,IEX,5.1206700000000005,9987.1,22446.08,14077.6
2026-01-10,11.0,IEX,4.16259,9318.0,18132.7,15445.38
2026-01-10,12.0,IEX,3.42925,10346.38,17922.18,21779.13
2026-01-10,13.0,IEX,3.0237800000000004,8528.79,15657.63,26758.05
2026-01-10,14.0,IEX,2.66569,7419.97,14369.7,30441.38
2026-01-10,15.0,IEX,3.0255799999999997,7976.47,15544.43,27400.18
2026-01-10,16.0,IEX,3.1361999999999997,8911.98,16259.53,22599.3
2026-01-10,17.0,IEX,3.62172,7942.68,15890.15,15873.38
2026-01-10,18.0,IEX,7.99254,7325.2,20236.0,9665.08
2026-01-10,19.0,IEX,10.0,5856.87,25666.83,7909.58
2026-01-10,20.0,IEX,10.0,6159.07,19309.48,8211.78
2026-01-10,21.0,IEX,5.09856,6749.35,14382.88,9417.58
2026-01-10,22.0,IEX,4.06243,6597.64,12118.9,12101.55
2026-01-10,23.0,IEX,3.55518,5409.98,11612.1,18776.35
2026-01-10,24.0,IEX,2.87237,5233.6,10635.35,24352.23
2026-01-11,1.0,IEX,2.44399,7393.54,11289.85,30632.15
2026-01-11,2.0,IEX,2.4165900000000002,7852.86,11836.53,31503.83
2026-01-11,3.0,IEX,2.43719,8691.19,12864.75,31690.5
2026-01-11,4.0,IEX,2.4804,9407.43,13621.73,31763.9
2026-01-11,5.0,IEX,2.60308,9410.25,14052.38,30792.6
2026-01-11,6.0,IEX,2.86058,7359.91,13009.93,26687.4
2026-01-11,7.0,IEX,3.6757199999999997,7937.74,15753.63,19957.78
2026-01-11,8.0,IEX,4.5630299999999995,9656.24,19679.25,16889.23
2026-01-11,9.0,IEX,4.72561,9968.2,20725.95,16007.43
2026-01-11,10.0,IEX,4.0267800000000005,9255.28,19865.65,16240.2
2026-01-11,11.0,IEX,3.57292,9315.53,19281.25,17060.35
2026-01-11,12.0,IEX,3.02525,8579.24,17205.2,23396.8
2026-01-11,13.0,IEX,2.7168400000000004,8479.33,13350.0,29825.48
2026-01-11,14.0,IEX,2.33477,7898.18,11326.93,33837.33
2026-01-11,15.0,IEX,2.4648499999999998,9005.52,13866.1,32781.88
2026-01-11,16.0,IEX,2.4931,9136.58,13397.95,28078.83
2026-01-11,17.0,IEX,2.7166300000000003,8499.43,13441.7,21964.98
2026-01-11,18.0,IEX,3.66289,7201.63,12627.58,15006.25
2026-01-11,19.0,IEX,4.4925500000000005,6749.75,11971.43,11723.93
2026-01-11,20.0,IEX,3.84263,6076.65,10368.65,12365.1
2026-01-11,21.0,IEX,3.5948200000000003,6944.45,10501.35,13919.98
2026-01-11,22.0,IEX,3.32026,7136.28,11147.98,17974.1
2026-01-11,23.0,IEX,3.07388,6383.08,11009.8,23918.93
2026-01-11,24.0,IEX,2.4125,6144.98,10321.08,28965.23
2026-01-12,1.0,IEX,2.43667,6645.15,9575.45,29252.55
2026-01-12,2.0,IEX,2.39828,7367.14,10255.65,30029.05
2026-01-12,3.0,IEX,2.41855,8300.83,11382.95,30007.53
2026-01-12,4.0,IEX,2.44482,8804.28,11982.13,29960.55
2026-01-12,5.0,IEX,2.58933,8769.17,12450.6,28459.38
2026-01-12,6.0,IEX,2.95538,6578.78,11454.55,22869.58
2026-01-12,7.0,IEX,4.41831,7965.45,16196.5,14655.05
2026-01-12,8.0,IEX,9.12517,8941.38,21763.38,11459.48
2026-01-12,9.0,IEX,10.0,9792.15,23147.48,12078.15
2026-01-12,10.0,IEX,6.76412,11321.5,22857.23,13811.2
2026-01-12,11.0,IEX,4.90703,8479.2,20639.48,12963.65
2026-01-12,12.0,IEX,3.65777,9175.83,18138.93,19725.53
2026-01-12,13.0,IEX,3.26961,8723.65,15236.25,26135.15
2026-01-12,14.0,IEX,2.97698,6748.41,13374.75,30353.78
2026-01-12,15.0,IEX,3.04786,7750.52,14639.73,26729.9
2026-01-12,16.0,IEX,3.2261599999999997,9377.78,17040.23,22188.85
2026-01-12,17.0,IEX,3.9674699999999996,10182.35,19342.03,17044.43
2026-01-12,18.0,IEX,8.1228,6935.88,21288.0,9681.53
2026-01-12,19.0,IEX,10.0,4550.62,27834.2,6836.63
2026-01-12,20.0,IEX,9.98734,5529.77,19129.2,7852.6
2026-01-12,21.0,IEX,5.43796,6928.85,14525.73,9490.2
2026-01-12,22.0,IEX,4.63347,7164.73,14062.6,12194.65
2026-01-12,23.0,IEX,3.82406,6023.65,12262.33,18225.73
2026-01-12,24.0,IEX,3.11977,5889.88,11029.3,23037.25
2026-01-13,1.0,IEX,2.72884,6679.57,11531.08,26142.93
2026-01-13,2.0,IEX,2.4773,7136.3,11839.35,27447.13
2026-01-13,3.0,IEX,2.4772,8194.03,12876.23,27975.58
2026-01-13,4.0,IEX,2.47006,8484.8,13165.78,28407.3
2026-01-13,5.0,IEX,2.6929000000000003,8419.3,13912.73,27343.33
2026-01-13,6.0,IEX,3.1666399999999997,7354.5,13456.88,20969.3
2026-01-13,7.0,IEX,4.59197,7991.83,16397.38,12987.7
2026-01-13,8.0,IEX,9.62509,7971.3,21097.45,9712.28
2026-01-13,9.0,IEX,10.0,9794.93,23770.3,11456.13
2026-01-13,10.0,IEX,5.6216,12037.72,23079.58,14541.93
2026-01-13,11.0,IEX,4.63363,9184.15,19517.1,13161.55
2026-01-13,12.0,IEX,3.48605,9012.62,16732.6,18559.25
2026-01-13,13.0,IEX,3.1941599999999997,8349.42,14365.88,25387.28
2026-01-13,14.0,IEX,2.9420900000000003,7427.6,12622.28,30767.9
2026-01-13,15.0,IEX,2.96522,9197.35,15509.45,27663.15
2026-01-13,16.0,IEX,3.10238,10506.23,17061.23,23201.73
2026-01-13,17.0,IEX,3.43856,8619.0,16965.28,17230.53
2026-01-13,18.0,IEX,7.1951,5751.87,18432.28,8330.4
2026-01-13,19.0,IEX,10.0,4047.32,29910.98,5708.53
2026-01-13,20.0,IEX,10.0,4871.53,18647.5,6532.73
2026-01-13,21.0,IEX,5.40739,5950.33,13184.93,8618.13
2026-01-13,22.0,IEX,4.64238,6806.38,12887.38,11098.33
2026-01-13,23.0,IEX,3.44821,6111.65,11919.13,17366.53
2026-01-13,24.0,IEX,3.03932,5871.05,10869.18,23072.35
2026-01-14,1.0,IEX,2.71401,7342.75,11480.0,29825.58
2026-01-14,2.0,IEX,2.49275,7740.6,11916.45,30917.4
2026-01-14,3.0,IEX,2.4795700000000003,8104.93,12881.65,30920.43
2026-01-14,4.0,IEX,2.54424,8606.76,13205.03,31216.13
2026-01-14,5.0,IEX,2.64428,8384.56,13491.95,29917.35
2026-01-14,6.0,IEX,3.04077,7578.68,12963.9,23280.43
2026-01-14,7.0,IEX,4.69054,8749.34,16588.2,14859.88
2026-01-14,8.0,IEX,10.0,8984.25,22033.65,11085.45
2026-01-14,9.0,IEX,8.362129999999999,10553.82,23122.8,13035.98
2026-01-14,10.0,IEX,4.6805900000000005,9281.76,18886.13,15032.68
2026-01-14,11.0,IEX,3.49672,9224.25,15985.63,17339.23
2026-01-14,12.0,IEX,2.9386,9313.91,14775.03,24801.2
2026-01-14,13.0,IEX,2.7814699999999997,9411.8,13466.45,31604.9
2026-01-14,14.0,IEX,2.79824,9047.25,12307.6,36562.33
2026-01-14,15.0,IEX,2.72927,8804.75,13291.83,35630.55
2026-01-14,16.0,IEX,2.92727,8992.32,13818.9,30678.83
2026-01-14,17.0,IEX,3.32376,9780.2,15405.95,22919.5
2026-01-14,18.0,IEX,6.059270000000001,8008.62,15001.33,12804.83
2026-01-14,19.0,IEX,10.0,7575.87,18014.88,9677.08
2026-01-14,20.0,IEX,6.76228,7941.84,15881.48,10843.85
2026-01-14,21.0,IEX,4.81729,7345.9,13710.95,12399.95
2026-01-14,22.0,IEX,4.17395,7326.38,12364.88,15270.93
2026-01-14,23.0,IEX,3.27621,6606.05,11219.23,21074.25
2026-01-14,24.0,IEX,2.79434,5915.32,9733.15,26333.7
2026-01-15,1.0,IEX,2.47207,7449.05,10745.05,29372.23
2026-01-15,2.0,IEX,2.46492,7813.17,11483.48,30359.28
2026-01-15,3.0,IEX,2.4692600000000002,8825.28,12560.08,30925.83
2026-01-15,4.0,IEX,2.46509,8983.15,12667.88,31402.7
2026-01-15,5.0,IEX,2.5399499999999997,9152.9,13007.2,30792.13
2026-01-15,6.0,IEX,2.90009,7213.09,12034.33,25510.03
2026-01-15,7.0,IEX,4.25108,8848.45,16142.58,18254.13
2026-01-15,8.0,IEX,8.49234,10778.35,21451.98,14740.13
2026-01-15,9.0,IEX,7.623939999999999,12272.85,23226.38,16433.43
2026-01-15,10.0,IEX,4.45046,13158.55,21552.45,19843.05
2026-01-15,11.0,IEX,2.99046,11337.08,16806.55,22574.48
2026-01-15,12.0,IEX,2.54783,10955.07,14560.15,28407.05
2026-01-15,13.0,IEX,2.45389,10533.48,13118.28,34962.33
2026-01-15,14.0,IEX,2.3234299999999997,8609.35,10669.18,38108.3
2026-01-15,15.0,IEX,2.54643,9486.1,12897.15,37175.5
2026-01-15,16.0,IEX,2.5832800000000002,10594.35,14623.93,33147.9
2026-01-15,17.0,IEX,3.14198,11193.13,16321.58,27121.93
2026-01-15,18.0,IEX,5.76758,10882.0,16717.8,17076.98
2026-01-15,19.0,IEX,10.0,10436.54,17998.4,13775.05
2026-01-15,20.0,IEX,6.756600000000001,10320.4,16634.03,14420.15
2026-01-15,21.0,IEX,4.51249,8842.92,13408.8,15075.33
2026-01-15,22.0,IEX,3.99446,8171.36,11966.73,17377.95
2026-01-15,23.0,IEX,3.67186,6706.32,11903.55,22944.88
2026-01-15,24.0,IEX,2.92463,6670.58,10799.63,27251.5
2026-01-16,1.0,IEX,2.77328,7083.14,12620.45,30233.03
2026-01-16,2.0,IEX,2.57985,7470.42,12752.8,31045.53
2026-01-16,3.0,IEX,2.53543,8329.48,13786.33,31269.03
2026-01-16,4.0,IEX,2.60182,8969.34,14655.55,31354.48
2026-01-16,5.0,IEX,2.74598,8528.35,14914.3,30423.28
2026-01-16,6.0,IEX,3.06018,7695.48,14409.35,25149.6
2026-01-16,7.0,IEX,4.26009,9425.75,18005.6,17869.55
2026-01-16,8.0,IEX,9.174760000000001,9526.65,22331.7,13006.08
2026-01-16,9.0,IEX,7.76453,10892.95,23537.05,15011.13
2026-01-16,10.0,IEX,4.3062,11478.9,20765.65,17987.95
2026-01-16,11.0,IEX,2.84745,10840.05,17035.3,22509.43
2026-01-16,12.0,IEX,2.61686,11183.25,16413.78,28367.93
2026-01-16,13.0,IEX,2.51063,10861.46,14579.18,34728.38
2026-01-16,14.0,IEX,2.04346,10432.06,12317.23,38887.8
2026-01-16,15.0,IEX,2.39855,10322.83,14536.3,37027.55
2026-01-16,16.0,IEX,2.80465,10329.79,16318.28,32499.38
2026-01-16,17.0,IEX,2.95763,9635.58,16218.7,23820.93
2026-01-16,18.0,IEX,5.78554,8850.73,17421.65,14846.4
2026-01-16,19.0,IEX,10.0,8086.84,19731.63,11297.95
2026-01-16,20.0,IEX,7.101,8073.27,17598.8,11711.3
2026-01-16,21.0,IEX,4.72519,7414.38,14739.43,12543.68
2026-01-16,22.0,IEX,3.94865,7215.9,12483.78,15644.88
2026-01-16,23.0,IEX,3.37881,7043.2,12014.1,21394.48
2026-01-16,24.0,IEX,2.92944,6059.1,11121.3,26264.93
2026-01-17,1.0,IEX,2.48583,7365.7,11616.18,29812.33
2026-01-17,2.0,IEX,2.49049,7851.68,12587.68,30190.4
2026-01-17,3.0,IEX,2.5090700000000004,8874.01,13688.0,30501.45
2026-01-17,4.0,IEX,2.52862,9342.28,14171.58,30786.48
2026-01-17,5.0,IEX,2.67087,8974.21,14617.18,30109.93
2026-01-17,6.0,IEX,3.01502,7352.65,14005.4,24182.58
